"model_id","reference_datetime","datetime","variable","prediction"
"OneDProcessModel",2022-12-19,2022-12-20,"chlorophyll-a",5.43072465217391
"OneDProcessModel",2022-12-19,2022-12-21,"chlorophyll-a",6.76978105540753
"OneDProcessModel",2022-12-19,2022-12-22,"chlorophyll-a",8.57128080219964
"OneDProcessModel",2022-12-19,2022-12-23,"chlorophyll-a",10.0547354231093
"OneDProcessModel",2022-12-19,2022-12-24,"chlorophyll-a",10.6417947938107
"OneDProcessModel",2022-12-19,2022-12-25,"chlorophyll-a",12.7140961093793
"OneDProcessModel",2022-12-19,2022-12-26,"chlorophyll-a",15.9011933463742
"OneDProcessModel",2022-12-19,2022-12-27,"chlorophyll-a",18.4450579629866
"OneDProcessModel",2022-12-19,2022-12-28,"chlorophyll-a",20.9025749155141
"OneDProcessModel",2022-12-19,2022-12-29,"chlorophyll-a",22.6733935220929
"OneDProcessModel",2022-12-19,2022-12-30,"chlorophyll-a",23.3718010679476
"OneDProcessModel",2022-12-19,2022-12-31,"chlorophyll-a",20.0277053024021
"OneDProcessModel",2022-12-19,2023-01-01,"chlorophyll-a",18.2578407442356
"OneDProcessModel",2022-12-19,2023-01-02,"chlorophyll-a",19.0576028243808
"OneDProcessModel",2022-12-19,2023-01-03,"chlorophyll-a",17.8587558104366
"OneDProcessModel",2022-12-19,2023-01-04,"chlorophyll-a",18.7965301750456
"OneDProcessModel",2022-12-19,2023-01-05,"chlorophyll-a",17.0531836767144
"OneDProcessModel",2022-12-19,2023-01-06,"chlorophyll-a",17.986909776546
"OneDProcessModel",2022-12-19,2023-01-07,"chlorophyll-a",18.7169669977049
"OneDProcessModel",2022-12-19,2023-01-08,"chlorophyll-a",19.1461789562991
"OneDProcessModel",2022-12-19,2023-01-09,"chlorophyll-a",18.9300841236885
"OneDProcessModel",2022-12-19,2023-01-10,"chlorophyll-a",22.533927457727
"OneDProcessModel",2022-12-19,2023-01-11,"chlorophyll-a",23.2585811024825
"OneDProcessModel",2022-12-19,2023-01-12,"chlorophyll-a",23.6340680249888
"OneDProcessModel",2022-12-19,2023-01-13,"chlorophyll-a",23.149545996569
"OneDProcessModel",2022-12-19,2023-01-14,"chlorophyll-a",22.6847514497768
"OneDProcessModel",2022-12-19,2023-01-15,"chlorophyll-a",20.0541661841653
"OneDProcessModel",2022-12-19,2023-01-16,"chlorophyll-a",18.5501023488287
"OneDProcessModel",2022-12-19,2023-01-17,"chlorophyll-a",24.2664594606221
"OneDProcessModel",2022-12-19,2023-01-18,"chlorophyll-a",23.4694412777384
"OneDProcessModel",2022-12-19,2023-01-19,"chlorophyll-a",22.8452435500788
"OneDProcessModel",2022-12-19,2023-01-20,"chlorophyll-a",20.885349935478
"OneDProcessModel",2022-12-19,2023-01-21,"chlorophyll-a",23.2822919089203
"OneDProcessModel",2022-12-19,2023-01-22,"chlorophyll-a",24.5977737950071
"OneDProcessModel",2022-12-19,2023-01-23,"chlorophyll-a",22.9318438522203
"OneDProcessModel",2022-12-20,2022-12-20,"chlorophyll-a",5.71242857857143
"OneDProcessModel",2022-12-20,2022-12-21,"chlorophyll-a",5.71242857857143
"OneDProcessModel",2022-12-20,2022-12-22,"chlorophyll-a",7.33123234934224
"OneDProcessModel",2022-12-20,2022-12-23,"chlorophyll-a",8.85165526897979
"OneDProcessModel",2022-12-20,2022-12-24,"chlorophyll-a",9.58163482655076
"OneDProcessModel",2022-12-20,2022-12-25,"chlorophyll-a",11.5492873919703
"OneDProcessModel",2022-12-20,2022-12-26,"chlorophyll-a",14.5574039695436
"OneDProcessModel",2022-12-20,2022-12-27,"chlorophyll-a",17.2685243198638
"OneDProcessModel",2022-12-20,2022-12-28,"chlorophyll-a",19.885054257258
"OneDProcessModel",2022-12-20,2022-12-29,"chlorophyll-a",21.8096339467806
"OneDProcessModel",2022-12-20,2022-12-30,"chlorophyll-a",22.7189470012399
"OneDProcessModel",2022-12-20,2022-12-31,"chlorophyll-a",19.6617809034753
"OneDProcessModel",2022-12-20,2023-01-01,"chlorophyll-a",17.9208423733533
"OneDProcessModel",2022-12-20,2023-01-02,"chlorophyll-a",18.8080478312321
"OneDProcessModel",2022-12-20,2023-01-03,"chlorophyll-a",17.6769721388043
"OneDProcessModel",2022-12-20,2023-01-04,"chlorophyll-a",18.6325804117282
"OneDProcessModel",2022-12-20,2023-01-05,"chlorophyll-a",16.9060569680097
"OneDProcessModel",2022-12-20,2023-01-06,"chlorophyll-a",17.8498905449517
"OneDProcessModel",2022-12-20,2023-01-07,"chlorophyll-a",18.5742114716749
"OneDProcessModel",2022-12-20,2023-01-08,"chlorophyll-a",19.0846904867322
"OneDProcessModel",2022-12-20,2023-01-09,"chlorophyll-a",18.9233104174467
"OneDProcessModel",2022-12-20,2023-01-10,"chlorophyll-a",22.5568853730769
"OneDProcessModel",2022-12-20,2023-01-11,"chlorophyll-a",23.3030194711792
"OneDProcessModel",2022-12-20,2023-01-12,"chlorophyll-a",23.6980876366752
"OneDProcessModel",2022-12-20,2023-01-13,"chlorophyll-a",23.2212275711991
"OneDProcessModel",2022-12-20,2023-01-14,"chlorophyll-a",22.7289370664786
"OneDProcessModel",2022-12-20,2023-01-15,"chlorophyll-a",20.0548686476807
"OneDProcessModel",2022-12-20,2023-01-16,"chlorophyll-a",18.5317535713058
"OneDProcessModel",2022-12-20,2023-01-17,"chlorophyll-a",24.3155767326613
"OneDProcessModel",2022-12-20,2023-01-18,"chlorophyll-a",23.5217084720497
"OneDProcessModel",2022-12-20,2023-01-19,"chlorophyll-a",22.8605920450058
"OneDProcessModel",2022-12-20,2023-01-20,"chlorophyll-a",20.9052914103043
"OneDProcessModel",2022-12-20,2023-01-21,"chlorophyll-a",23.3357758631636
"OneDProcessModel",2022-12-20,2023-01-22,"chlorophyll-a",24.6732094115915
"OneDProcessModel",2022-12-20,2023-01-23,"chlorophyll-a",23.0337061228433
"OneDProcessModel",2022-12-20,2023-01-24,"chlorophyll-a",24.2454594166548
"OneDProcessModel",2022-12-21,2022-12-21,"chlorophyll-a",5.83965278472222
"OneDProcessModel",2022-12-21,2022-12-22,"chlorophyll-a",5.83965278472222
"OneDProcessModel",2022-12-21,2022-12-23,"chlorophyll-a",7.40451003211892
"OneDProcessModel",2022-12-21,2022-12-24,"chlorophyll-a",8.2294224488712
"OneDProcessModel",2022-12-21,2022-12-25,"chlorophyll-a",10.0098238974308
"OneDProcessModel",2022-12-21,2022-12-26,"chlorophyll-a",12.7186841975257
"OneDProcessModel",2022-12-21,2022-12-27,"chlorophyll-a",15.6022644064687
"OneDProcessModel",2022-12-21,2022-12-28,"chlorophyll-a",18.3903443213513
"OneDProcessModel",2022-12-21,2022-12-29,"chlorophyll-a",20.531507182906
"OneDProcessModel",2022-12-21,2022-12-30,"chlorophyll-a",21.7454357140019
"OneDProcessModel",2022-12-21,2022-12-31,"chlorophyll-a",19.1034994795398
"OneDProcessModel",2022-12-21,2023-01-01,"chlorophyll-a",17.3710453075396
"OneDProcessModel",2022-12-21,2023-01-02,"chlorophyll-a",18.3734522296997
"OneDProcessModel",2022-12-21,2023-01-03,"chlorophyll-a",17.3685187515877
"OneDProcessModel",2022-12-21,2023-01-04,"chlorophyll-a",18.3627970654038
"OneDProcessModel",2022-12-21,2023-01-05,"chlorophyll-a",16.6783142319713
"OneDProcessModel",2022-12-21,2023-01-06,"chlorophyll-a",17.6604857854671
"OneDProcessModel",2022-12-21,2023-01-07,"chlorophyll-a",18.3976693077462
"OneDProcessModel",2022-12-21,2023-01-08,"chlorophyll-a",18.9731060690995
"OneDProcessModel",2022-12-21,2023-01-09,"chlorophyll-a",18.8347639717061
"OneDProcessModel",2022-12-21,2023-01-10,"chlorophyll-a",22.5019941207344
"OneDProcessModel",2022-12-21,2023-01-11,"chlorophyll-a",23.2758982035925
"OneDProcessModel",2022-12-21,2023-01-12,"chlorophyll-a",23.6945757958785
"OneDProcessModel",2022-12-21,2023-01-13,"chlorophyll-a",23.2321759889294
"OneDProcessModel",2022-12-21,2023-01-14,"chlorophyll-a",22.706485870479
"OneDProcessModel",2022-12-21,2023-01-15,"chlorophyll-a",20.0228271966285
"OneDProcessModel",2022-12-21,2023-01-16,"chlorophyll-a",18.4871622082812
"OneDProcessModel",2022-12-21,2023-01-17,"chlorophyll-a",24.3245354150751
"OneDProcessModel",2022-12-21,2023-01-18,"chlorophyll-a",23.5339968496818
"OneDProcessModel",2022-12-21,2023-01-19,"chlorophyll-a",22.8566648699577
"OneDProcessModel",2022-12-21,2023-01-20,"chlorophyll-a",20.8904191245276
"OneDProcessModel",2022-12-21,2023-01-21,"chlorophyll-a",23.3520766025496
"OneDProcessModel",2022-12-21,2023-01-22,"chlorophyll-a",24.7138039790667
"OneDProcessModel",2022-12-21,2023-01-23,"chlorophyll-a",23.0851078877027
"OneDProcessModel",2022-12-21,2023-01-24,"chlorophyll-a",24.2981925053877
"OneDProcessModel",2022-12-21,2023-01-25,"chlorophyll-a",21.8301389988336
"OneDProcessModel",2022-12-22,2022-12-22,"chlorophyll-a",6.59307142857143
"OneDProcessModel",2022-12-22,2022-12-23,"chlorophyll-a",6.59307142857143
"OneDProcessModel",2022-12-22,2022-12-24,"chlorophyll-a",7.86560445747109
"OneDProcessModel",2022-12-22,2022-12-25,"chlorophyll-a",9.61861930820645
"OneDProcessModel",2022-12-22,2022-12-26,"chlorophyll-a",12.1793900832361
"OneDProcessModel",2022-12-22,2022-12-27,"chlorophyll-a",15.0502213550545
"OneDProcessModel",2022-12-22,2022-12-28,"chlorophyll-a",17.9026156531198
"OneDProcessModel",2022-12-22,2022-12-29,"chlorophyll-a",20.1704227863328
"OneDProcessModel",2022-12-22,2022-12-30,"chlorophyll-a",21.5066551863564
"OneDProcessModel",2022-12-22,2022-12-31,"chlorophyll-a",19.1041015709589
"OneDProcessModel",2022-12-22,2023-01-01,"chlorophyll-a",17.4183907296133
"OneDProcessModel",2022-12-22,2023-01-02,"chlorophyll-a",18.4599612803963
"OneDProcessModel",2022-12-22,2023-01-03,"chlorophyll-a",17.4680193916974
"OneDProcessModel",2022-12-22,2023-01-04,"chlorophyll-a",18.4256144655817
"OneDProcessModel",2022-12-22,2023-01-05,"chlorophyll-a",16.7281698266413
"OneDProcessModel",2022-12-22,2023-01-06,"chlorophyll-a",17.6824981109605
"OneDProcessModel",2022-12-22,2023-01-07,"chlorophyll-a",18.3654300487866
"OneDProcessModel",2022-12-22,2023-01-08,"chlorophyll-a",19.0655092075903
"OneDProcessModel",2022-12-22,2023-01-09,"chlorophyll-a",18.9914579366074
"OneDProcessModel",2022-12-22,2023-01-10,"chlorophyll-a",22.6953992324695
"OneDProcessModel",2022-12-22,2023-01-11,"chlorophyll-a",23.4941403299611
"OneDProcessModel",2022-12-22,2023-01-12,"chlorophyll-a",23.9389199148648
"OneDProcessModel",2022-12-22,2023-01-13,"chlorophyll-a",23.4930451675406
"OneDProcessModel",2022-12-22,2023-01-14,"chlorophyll-a",22.8891439461605
"OneDProcessModel",2022-12-22,2023-01-15,"chlorophyll-a",20.1167159226634
"OneDProcessModel",2022-12-22,2023-01-16,"chlorophyll-a",18.5301717356923
"OneDProcessModel",2022-12-22,2023-01-17,"chlorophyll-a",24.4786337903359
"OneDProcessModel",2022-12-22,2023-01-18,"chlorophyll-a",23.6883982734476
"OneDProcessModel",2022-12-22,2023-01-19,"chlorophyll-a",22.9430740544382
"OneDProcessModel",2022-12-22,2023-01-20,"chlorophyll-a",20.9802369188373
"OneDProcessModel",2022-12-22,2023-01-21,"chlorophyll-a",23.5140766106373
"OneDProcessModel",2022-12-22,2023-01-22,"chlorophyll-a",24.9251838504987
"OneDProcessModel",2022-12-22,2023-01-23,"chlorophyll-a",23.3369879137199
"OneDProcessModel",2022-12-22,2023-01-24,"chlorophyll-a",24.5292753765657
"OneDProcessModel",2022-12-22,2023-01-25,"chlorophyll-a",22.0705779333714
"OneDProcessModel",2022-12-22,2023-01-26,"chlorophyll-a",23.4973107376731
"OneDProcessModel",2022-12-23,2022-12-23,"chlorophyll-a",7.02704225352113
"OneDProcessModel",2022-12-23,2022-12-24,"chlorophyll-a",7.02704225352113
"OneDProcessModel",2022-12-23,2022-12-25,"chlorophyll-a",8.62681120008192
"OneDProcessModel",2022-12-23,2022-12-26,"chlorophyll-a",10.8674503189037
"OneDProcessModel",2022-12-23,2022-12-27,"chlorophyll-a",13.5292740844512
"OneDProcessModel",2022-12-23,2022-12-28,"chlorophyll-a",16.3218760633174
"OneDProcessModel",2022-12-23,2022-12-29,"chlorophyll-a",18.8782212423665
"OneDProcessModel",2022-12-23,2022-12-30,"chlorophyll-a",20.5378646012458
"OneDProcessModel",2022-12-23,2022-12-31,"chlorophyll-a",18.6178512091236
"OneDProcessModel",2022-12-23,2023-01-01,"chlorophyll-a",16.9632445692382
"OneDProcessModel",2022-12-23,2023-01-02,"chlorophyll-a",18.117431596262
"OneDProcessModel",2022-12-23,2023-01-03,"chlorophyll-a",17.232713134026
"OneDProcessModel",2022-12-23,2023-01-04,"chlorophyll-a",18.2171227055436
"OneDProcessModel",2022-12-23,2023-01-05,"chlorophyll-a",16.5547330919848
"OneDProcessModel",2022-12-23,2023-01-06,"chlorophyll-a",17.5329128946127
"OneDProcessModel",2022-12-23,2023-01-07,"chlorophyll-a",18.2118105941032
"OneDProcessModel",2022-12-23,2023-01-08,"chlorophyll-a",19.0138598548896
"OneDProcessModel",2022-12-23,2023-01-09,"chlorophyll-a",18.9975033795355
"OneDProcessModel",2022-12-23,2023-01-10,"chlorophyll-a",22.7421636186518
"OneDProcessModel",2022-12-23,2023-01-11,"chlorophyll-a",23.5744043699359
"OneDProcessModel",2022-12-23,2023-01-12,"chlorophyll-a",24.0487546982071
"OneDProcessModel",2022-12-23,2023-01-13,"chlorophyll-a",23.6158086057521
"OneDProcessModel",2022-12-23,2023-01-14,"chlorophyll-a",22.9537488857282
"OneDProcessModel",2022-12-23,2023-01-15,"chlorophyll-a",20.136663151613
"OneDProcessModel",2022-12-23,2023-01-16,"chlorophyll-a",18.5232969942189
"OneDProcessModel",2022-12-23,2023-01-17,"chlorophyll-a",24.5655035544838
"OneDProcessModel",2022-12-23,2023-01-18,"chlorophyll-a",23.7815658020143
"OneDProcessModel",2022-12-23,2023-01-19,"chlorophyll-a",22.9903839663448
"OneDProcessModel",2022-12-23,2023-01-20,"chlorophyll-a",21.0234735235706
"OneDProcessModel",2022-12-23,2023-01-21,"chlorophyll-a",23.6070634216186
"OneDProcessModel",2022-12-23,2023-01-22,"chlorophyll-a",25.0615569432313
"OneDProcessModel",2022-12-23,2023-01-23,"chlorophyll-a",23.4962133882286
"OneDProcessModel",2022-12-23,2023-01-24,"chlorophyll-a",24.7055612572765
"OneDProcessModel",2022-12-23,2023-01-25,"chlorophyll-a",22.2159697059812
"OneDProcessModel",2022-12-23,2023-01-26,"chlorophyll-a",23.7034402358993
"OneDProcessModel",2022-12-23,2023-01-27,"chlorophyll-a",24.5539812078165
"OneDProcessModel",2022-12-24,2022-12-24,"chlorophyll-a",7.62430554166667
"OneDProcessModel",2022-12-24,2022-12-25,"chlorophyll-a",7.62430554166667
"OneDProcessModel",2022-12-24,2022-12-26,"chlorophyll-a",9.67823760650216
"OneDProcessModel",2022-12-24,2022-12-27,"chlorophyll-a",12.1429931727897
"OneDProcessModel",2022-12-24,2022-12-28,"chlorophyll-a",14.8186204908119
"OneDProcessModel",2022-12-24,2022-12-29,"chlorophyll-a",17.5596322013445
"OneDProcessModel",2022-12-24,2022-12-30,"chlorophyll-a",19.5608975296316
"OneDProcessModel",2022-12-24,2022-12-31,"chlorophyll-a",18.138835849842
"OneDProcessModel",2022-12-24,2023-01-01,"chlorophyll-a",16.5209886720267
"OneDProcessModel",2022-12-24,2023-01-02,"chlorophyll-a",17.7895429347672
"OneDProcessModel",2022-12-24,2023-01-03,"chlorophyll-a",17.022205494945
"OneDProcessModel",2022-12-24,2023-01-04,"chlorophyll-a",18.0312320270801
"OneDProcessModel",2022-12-24,2023-01-05,"chlorophyll-a",16.4016860207454
"OneDProcessModel",2022-12-24,2023-01-06,"chlorophyll-a",17.396767256737
"OneDProcessModel",2022-12-24,2023-01-07,"chlorophyll-a",18.066998752197
"OneDProcessModel",2022-12-24,2023-01-08,"chlorophyll-a",18.9840273701302
"OneDProcessModel",2022-12-24,2023-01-09,"chlorophyll-a",19.0391481572849
"OneDProcessModel",2022-12-24,2023-01-10,"chlorophyll-a",22.826464472199
"OneDProcessModel",2022-12-24,2023-01-11,"chlorophyll-a",23.6981638432182
"OneDProcessModel",2022-12-24,2023-01-12,"chlorophyll-a",24.206942647011
"OneDProcessModel",2022-12-24,2023-01-13,"chlorophyll-a",23.7854789020789
"OneDProcessModel",2022-12-24,2023-01-14,"chlorophyll-a",23.0628007328305
"OneDProcessModel",2022-12-24,2023-01-15,"chlorophyll-a",20.1857250173789
"OneDProcessModel",2022-12-24,2023-01-16,"chlorophyll-a",18.5293325537607
"OneDProcessModel",2022-12-24,2023-01-17,"chlorophyll-a",24.6907580231923
"OneDProcessModel",2022-12-24,2023-01-18,"chlorophyll-a",23.9115612141057
"OneDProcessModel",2022-12-24,2023-01-19,"chlorophyll-a",23.0653540098011
"OneDProcessModel",2022-12-24,2023-01-20,"chlorophyll-a",21.110174466301
"OneDProcessModel",2022-12-24,2023-01-21,"chlorophyll-a",23.7513412849798
"OneDProcessModel",2022-12-24,2023-01-22,"chlorophyll-a",25.2450433594536
"OneDProcessModel",2022-12-24,2023-01-23,"chlorophyll-a",23.7015060295919
"OneDProcessModel",2022-12-24,2023-01-24,"chlorophyll-a",24.9119017676126
"OneDProcessModel",2022-12-24,2023-01-25,"chlorophyll-a",22.422429064517
"OneDProcessModel",2022-12-24,2023-01-26,"chlorophyll-a",23.9799031693566
"OneDProcessModel",2022-12-24,2023-01-27,"chlorophyll-a",24.8197551149163
"OneDProcessModel",2022-12-24,2023-01-28,"chlorophyll-a",25.079637965757
"OneDProcessModel",2022-12-25,2022-12-25,"chlorophyll-a",7.12050000714286
"OneDProcessModel",2022-12-25,2022-12-26,"chlorophyll-a",7.12050000714286
"OneDProcessModel",2022-12-25,2022-12-27,"chlorophyll-a",9.25475182361554
"OneDProcessModel",2022-12-25,2022-12-28,"chlorophyll-a",11.5481129703204
"OneDProcessModel",2022-12-25,2022-12-29,"chlorophyll-a",14.0493418260942
"OneDProcessModel",2022-12-25,2022-12-30,"chlorophyll-a",16.5673149194954
"OneDProcessModel",2022-12-25,2022-12-31,"chlorophyll-a",16.5956523050945
"OneDProcessModel",2022-12-25,2023-01-01,"chlorophyll-a",15.0473252939733
"OneDProcessModel",2022-12-25,2023-01-02,"chlorophyll-a",16.4695296998473
"OneDProcessModel",2022-12-25,2023-01-03,"chlorophyll-a",16.1106858371213
"OneDProcessModel",2022-12-25,2023-01-04,"chlorophyll-a",17.3131383228894
"OneDProcessModel",2022-12-25,2023-01-05,"chlorophyll-a",15.8310623160652
"OneDProcessModel",2022-12-25,2023-01-06,"chlorophyll-a",16.9759205610274
"OneDProcessModel",2022-12-25,2023-01-07,"chlorophyll-a",17.7813899331246
"OneDProcessModel",2022-12-25,2023-01-08,"chlorophyll-a",18.6294613954989
"OneDProcessModel",2022-12-25,2023-01-09,"chlorophyll-a",18.6519170427464
"OneDProcessModel",2022-12-25,2023-01-10,"chlorophyll-a",22.4529783452825
"OneDProcessModel",2022-12-25,2023-01-11,"chlorophyll-a",23.3552000720482
"OneDProcessModel",2022-12-25,2023-01-12,"chlorophyll-a",23.8907138901009
"OneDProcessModel",2022-12-25,2023-01-13,"chlorophyll-a",23.4944295933341
"OneDProcessModel",2022-12-25,2023-01-14,"chlorophyll-a",22.8463578710287
"OneDProcessModel",2022-12-25,2023-01-15,"chlorophyll-a",20.0291719069448
"OneDProcessModel",2022-12-25,2023-01-16,"chlorophyll-a",18.4395092003768
"OneDProcessModel",2022-12-25,2023-01-17,"chlorophyll-a",24.5420449533599
"OneDProcessModel",2022-12-25,2023-01-18,"chlorophyll-a",23.7672441961858
"OneDProcessModel",2022-12-25,2023-01-19,"chlorophyll-a",22.961565754987
"OneDProcessModel",2022-12-25,2023-01-20,"chlorophyll-a",20.9971786942423
"OneDProcessModel",2022-12-25,2023-01-21,"chlorophyll-a",23.6167470688481
"OneDProcessModel",2022-12-25,2023-01-22,"chlorophyll-a",25.098735894286
"OneDProcessModel",2022-12-25,2023-01-23,"chlorophyll-a",23.5431020022857
"OneDProcessModel",2022-12-25,2023-01-24,"chlorophyll-a",24.7561018504514
"OneDProcessModel",2022-12-25,2023-01-25,"chlorophyll-a",22.2671549241262
"OneDProcessModel",2022-12-25,2023-01-26,"chlorophyll-a",23.7814177179557
"OneDProcessModel",2022-12-25,2023-01-27,"chlorophyll-a",24.6335612217871
"OneDProcessModel",2022-12-25,2023-01-28,"chlorophyll-a",24.9474019302374
"OneDProcessModel",2022-12-25,2023-01-29,"chlorophyll-a",25.0810393095967
"OneDProcessModel",2022-12-26,2022-12-26,"chlorophyll-a",8.33847330534351
"OneDProcessModel",2022-12-26,2022-12-27,"chlorophyll-a",8.33847330534351
"OneDProcessModel",2022-12-26,2022-12-28,"chlorophyll-a",10.8932781963588
"OneDProcessModel",2022-12-26,2022-12-29,"chlorophyll-a",13.5109841634177
"OneDProcessModel",2022-12-26,2022-12-30,"chlorophyll-a",16.1271339406668
"OneDProcessModel",2022-12-26,2022-12-31,"chlorophyll-a",16.4477700227399
"OneDProcessModel",2022-12-26,2023-01-01,"chlorophyll-a",14.9994187383645
"OneDProcessModel",2022-12-26,2023-01-02,"chlorophyll-a",16.5398977716205
"OneDProcessModel",2022-12-26,2023-01-03,"chlorophyll-a",16.208566175058
"OneDProcessModel",2022-12-26,2023-01-04,"chlorophyll-a",17.3582979559315
"OneDProcessModel",2022-12-26,2023-01-05,"chlorophyll-a",15.8644512100875
"OneDProcessModel",2022-12-26,2023-01-06,"chlorophyll-a",16.9753293856601
"OneDProcessModel",2022-12-26,2023-01-07,"chlorophyll-a",17.7047452014088
"OneDProcessModel",2022-12-26,2023-01-08,"chlorophyll-a",18.7583073584431
"OneDProcessModel",2022-12-26,2023-01-09,"chlorophyll-a",18.8942050111251
"OneDProcessModel",2022-12-26,2023-01-10,"chlorophyll-a",22.7561140526874
"OneDProcessModel",2022-12-26,2023-01-11,"chlorophyll-a",23.7078819943538
"OneDProcessModel",2022-12-26,2023-01-12,"chlorophyll-a",24.2929851915425
"OneDProcessModel",2022-12-26,2023-01-13,"chlorophyll-a",23.8901640445385
"OneDProcessModel",2022-12-26,2023-01-14,"chlorophyll-a",23.0907714521738
"OneDProcessModel",2022-12-26,2023-01-15,"chlorophyll-a",20.1633370876817
"OneDProcessModel",2022-12-26,2023-01-16,"chlorophyll-a",18.4896554103084
"OneDProcessModel",2022-12-26,2023-01-17,"chlorophyll-a",24.8085846855679
"OneDProcessModel",2022-12-26,2023-01-18,"chlorophyll-a",24.0479582913794
"OneDProcessModel",2022-12-26,2023-01-19,"chlorophyll-a",23.1398555667648
"OneDProcessModel",2022-12-26,2023-01-20,"chlorophyll-a",21.1673540143463
"OneDProcessModel",2022-12-26,2023-01-21,"chlorophyll-a",23.9113415008102
"OneDProcessModel",2022-12-26,2023-01-22,"chlorophyll-a",25.4645370238466
"OneDProcessModel",2022-12-26,2023-01-23,"chlorophyll-a",23.9651194369742
"OneDProcessModel",2022-12-26,2023-01-24,"chlorophyll-a",25.1760972714353
"OneDProcessModel",2022-12-26,2023-01-25,"chlorophyll-a",22.6747191110794
"OneDProcessModel",2022-12-26,2023-01-26,"chlorophyll-a",24.3247633397081
"OneDProcessModel",2022-12-26,2023-01-27,"chlorophyll-a",25.153425019316
"OneDProcessModel",2022-12-26,2023-01-28,"chlorophyll-a",25.3105118246654
"OneDProcessModel",2022-12-26,2023-01-29,"chlorophyll-a",25.3258848180413
"OneDProcessModel",2022-12-26,2023-01-30,"chlorophyll-a",25.3596528228372
"OneDProcessModel",2022-12-27,2022-12-27,"chlorophyll-a",8.1545390070922
"OneDProcessModel",2022-12-27,2022-12-28,"chlorophyll-a",8.1545390070922
"OneDProcessModel",2022-12-27,2022-12-29,"chlorophyll-a",10.6160644286809
"OneDProcessModel",2022-12-27,2022-12-30,"chlorophyll-a",12.9999599561255
"OneDProcessModel",2022-12-27,2022-12-31,"chlorophyll-a",14.318265248078
"OneDProcessModel",2022-12-27,2023-01-01,"chlorophyll-a",13.3352684712104
"OneDProcessModel",2022-12-27,2023-01-02,"chlorophyll-a",15.2035914626983
"OneDProcessModel",2022-12-27,2023-01-03,"chlorophyll-a",15.2697354692985
"OneDProcessModel",2022-12-27,2023-01-04,"chlorophyll-a",16.6490727361034
"OneDProcessModel",2022-12-27,2023-01-05,"chlorophyll-a",15.3170238577571
"OneDProcessModel",2022-12-27,2023-01-06,"chlorophyll-a",16.583381039942
"OneDProcessModel",2022-12-27,2023-01-07,"chlorophyll-a",17.4551557090965
"OneDProcessModel",2022-12-27,2023-01-08,"chlorophyll-a",18.4318967705703
"OneDProcessModel",2022-12-27,2023-01-09,"chlorophyll-a",18.5473495178079
"OneDProcessModel",2022-12-27,2023-01-10,"chlorophyll-a",22.4251342629706
"OneDProcessModel",2022-12-27,2023-01-11,"chlorophyll-a",23.4190794150056
"OneDProcessModel",2022-12-27,2023-01-12,"chlorophyll-a",24.0446844149227
"OneDProcessModel",2022-12-27,2023-01-13,"chlorophyll-a",23.6788595103021
"OneDProcessModel",2022-12-27,2023-01-14,"chlorophyll-a",22.9259263576148
"OneDProcessModel",2022-12-27,2023-01-15,"chlorophyll-a",20.0322363060611
"OneDProcessModel",2022-12-27,2023-01-16,"chlorophyll-a",18.3925912899613
"OneDProcessModel",2022-12-27,2023-01-17,"chlorophyll-a",24.7077962400473
"OneDProcessModel",2022-12-27,2023-01-18,"chlorophyll-a",23.9563460980104
"OneDProcessModel",2022-12-27,2023-01-19,"chlorophyll-a",23.0633869726758
"OneDProcessModel",2022-12-27,2023-01-20,"chlorophyll-a",21.1048913837778
"OneDProcessModel",2022-12-27,2023-01-21,"chlorophyll-a",23.8533536872096
"OneDProcessModel",2022-12-27,2023-01-22,"chlorophyll-a",25.4103243573406
"OneDProcessModel",2022-12-27,2023-01-23,"chlorophyll-a",23.9140990532528
"OneDProcessModel",2022-12-27,2023-01-24,"chlorophyll-a",25.1394511685274
"OneDProcessModel",2022-12-27,2023-01-25,"chlorophyll-a",22.6282620667801
"OneDProcessModel",2022-12-27,2023-01-26,"chlorophyll-a",24.2689134215231
"OneDProcessModel",2022-12-27,2023-01-27,"chlorophyll-a",25.0988438305263
"OneDProcessModel",2022-12-27,2023-01-28,"chlorophyll-a",25.2707675465324
"OneDProcessModel",2022-12-27,2023-01-29,"chlorophyll-a",25.2996044932203
"OneDProcessModel",2022-12-27,2023-01-30,"chlorophyll-a",25.3128463010498
"OneDProcessModel",2022-12-27,2023-01-31,"chlorophyll-a",23.2494018516352
"OneDProcessModel",2022-12-28,2022-12-28,"chlorophyll-a",8.08246474647887
"OneDProcessModel",2022-12-28,2022-12-29,"chlorophyll-a",8.08246474647887
"OneDProcessModel",2022-12-28,2022-12-30,"chlorophyll-a",10.2981350729369
"OneDProcessModel",2022-12-28,2022-12-31,"chlorophyll-a",12.0210302713887
"OneDProcessModel",2022-12-28,2023-01-01,"chlorophyll-a",11.6664873783082
"OneDProcessModel",2022-12-28,2023-01-02,"chlorophyll-a",13.8899727782592
"OneDProcessModel",2022-12-28,2023-01-03,"chlorophyll-a",14.3254996079633
"OneDProcessModel",2022-12-28,2023-01-04,"chlorophyll-a",15.9354518142407
"OneDProcessModel",2022-12-28,2023-01-05,"chlorophyll-a",14.8042784583676
"OneDProcessModel",2022-12-28,2023-01-06,"chlorophyll-a",16.2526823140321
