"model_id","datetime","variable","prediction"
"OneDProcessModel",2021-09-07,"chlorophyll-a",9.41194125565161
"OneDProcessModel",2021-09-08,"chlorophyll-a",10.0746387284746
"OneDProcessModel",2021-09-09,"chlorophyll-a",9.88521766700743
"OneDProcessModel",2021-09-10,"chlorophyll-a",10.0725924511294
"OneDProcessModel",2021-09-11,"chlorophyll-a",10.8334121345504
"OneDProcessModel",2021-09-12,"chlorophyll-a",13.1571766835348
"OneDProcessModel",2021-09-13,"chlorophyll-a",14.8099484111214
"OneDProcessModel",2021-09-14,"chlorophyll-a",13.9528722414743
"OneDProcessModel",2021-09-15,"chlorophyll-a",13.3005019336758
"OneDProcessModel",2021-09-16,"chlorophyll-a",12.5601053091304
"OneDProcessModel",2021-09-17,"chlorophyll-a",11.8955087693396
"OneDProcessModel",2021-09-18,"chlorophyll-a",11.7243753675825
"OneDProcessModel",2021-09-19,"chlorophyll-a",11.7734552968949
"OneDProcessModel",2021-09-20,"chlorophyll-a",11.2439823532934
"OneDProcessModel",2021-09-21,"chlorophyll-a",10.520664659241
"OneDProcessModel",2021-09-22,"chlorophyll-a",9.49158833136239
"OneDProcessModel",2021-09-23,"chlorophyll-a",8.98340813358301
"OneDProcessModel",2021-09-24,"chlorophyll-a",9.47346538342001
"OneDProcessModel",2021-09-25,"chlorophyll-a",10.2088299484713
"OneDProcessModel",2021-09-26,"chlorophyll-a",10.9553409150574
"OneDProcessModel",2021-09-27,"chlorophyll-a",12.2346002479185
"OneDProcessModel",2021-09-28,"chlorophyll-a",13.6799812098623
"OneDProcessModel",2021-09-29,"chlorophyll-a",13.1203347535546
"OneDProcessModel",2021-09-30,"chlorophyll-a",13.0130669309764
"OneDProcessModel",2021-10-01,"chlorophyll-a",13.0684022707822
"OneDProcessModel",2021-10-02,"chlorophyll-a",15.1279840242648
"OneDProcessModel",2021-10-03,"chlorophyll-a",18.3508307050365
"OneDProcessModel",2021-10-04,"chlorophyll-a",16.8893954184553
"OneDProcessModel",2021-10-05,"chlorophyll-a",15.5252733696404
"OneDProcessModel",2021-10-06,"chlorophyll-a",14.4368548707628
"OneDProcessModel",2021-10-07,"chlorophyll-a",13.2012941313798
"OneDProcessModel",2021-10-08,"chlorophyll-a",12.2350317503656
"OneDProcessModel",2021-10-09,"chlorophyll-a",11.6409118107011
"OneDProcessModel",2021-10-10,"chlorophyll-a",10.7656519073834
"OneDProcessModel",2021-10-11,"chlorophyll-a",12.3798388193278
"OneDProcessModel",2021-10-12,"chlorophyll-a",11.6363547782355
"OneDProcessModel",2021-10-13,"chlorophyll-a",13.0198428632554
"OneDProcessModel",2021-10-14,"chlorophyll-a",12.4457109504343
"OneDProcessModel",2021-10-15,"chlorophyll-a",12.3242106616822
"OneDProcessModel",2021-10-16,"chlorophyll-a",12.0982442003861
"OneDProcessModel",2021-10-17,"chlorophyll-a",12.1838844240461
"OneDProcessModel",2021-10-18,"chlorophyll-a",12.0881227251413
"OneDProcessModel",2021-10-19,"chlorophyll-a",15.5794416332708
"OneDProcessModel",2021-10-20,"chlorophyll-a",18.0748182090612
"OneDProcessModel",2021-10-21,"chlorophyll-a",17.4148785325687
"OneDProcessModel",2021-10-22,"chlorophyll-a",19.3619890403421
"OneDProcessModel",2021-10-23,"chlorophyll-a",21.515987431766
"OneDProcessModel",2021-10-24,"chlorophyll-a",21.379564805068
"OneDProcessModel",2021-10-25,"chlorophyll-a",20.2849301348106
"OneDProcessModel",2021-10-26,"chlorophyll-a",18.9126682117556
"OneDProcessModel",2021-10-27,"chlorophyll-a",17.8439944673106
"OneDProcessModel",2021-10-28,"chlorophyll-a",17.3859583373095
"OneDProcessModel",2021-10-29,"chlorophyll-a",16.3340781386907
"OneDProcessModel",2021-10-30,"chlorophyll-a",14.6675545127632
"OneDProcessModel",2021-10-31,"chlorophyll-a",14.5140455820741
"OneDProcessModel",2021-11-01,"chlorophyll-a",15.4813284663368
"OneDProcessModel",2021-11-02,"chlorophyll-a",16.1379566638065
"OneDProcessModel",2021-11-03,"chlorophyll-a",14.703473557375
"OneDProcessModel",2021-11-04,"chlorophyll-a",14.6687507575431
"OneDProcessModel",2021-11-05,"chlorophyll-a",14.0970242589613
"OneDProcessModel",2021-11-06,"chlorophyll-a",13.8608053885035
"OneDProcessModel",2021-11-07,"chlorophyll-a",14.5054273178637
"OneDProcessModel",2021-11-08,"chlorophyll-a",14.3427620889463
"OneDProcessModel",2021-11-09,"chlorophyll-a",17.6547565911326
"OneDProcessModel",2021-11-10,"chlorophyll-a",21.1743356380516
"OneDProcessModel",2021-11-11,"chlorophyll-a",17.8883609620941
"OneDProcessModel",2021-11-12,"chlorophyll-a",21.9361445586217
"OneDProcessModel",2021-11-13,"chlorophyll-a",20.163318570119
"OneDProcessModel",2021-11-14,"chlorophyll-a",19.3190709524986
"OneDProcessModel",2021-11-15,"chlorophyll-a",18.2353895376669
"OneDProcessModel",2021-11-16,"chlorophyll-a",17.7857365811451
"OneDProcessModel",2021-11-17,"chlorophyll-a",17.0502432496954
"OneDProcessModel",2021-11-18,"chlorophyll-a",17.4174622741619
"OneDProcessModel",2021-11-19,"chlorophyll-a",15.0913183722959
"OneDProcessModel",2021-11-20,"chlorophyll-a",14.8652334638974
"OneDProcessModel",2021-11-21,"chlorophyll-a",14.6312004625511
"OneDProcessModel",2021-11-22,"chlorophyll-a",14.0540671300376
"OneDProcessModel",2021-11-23,"chlorophyll-a",13.7172345066563
"OneDProcessModel",2021-11-24,"chlorophyll-a",13.7607577715411
"OneDProcessModel",2021-11-25,"chlorophyll-a",13.6927079409014
"OneDProcessModel",2021-11-26,"chlorophyll-a",14.1570995486434
"OneDProcessModel",2021-11-27,"chlorophyll-a",13.614520387763
"OneDProcessModel",2021-11-28,"chlorophyll-a",13.7184327648012
"OneDProcessModel",2021-11-29,"chlorophyll-a",13.3025225340335
"OneDProcessModel",2021-11-30,"chlorophyll-a",13.3842793963836
"OneDProcessModel",2021-12-01,"chlorophyll-a",13.5145772801714
"OneDProcessModel",2021-12-02,"chlorophyll-a",12.5264287613323
"OneDProcessModel",2021-12-03,"chlorophyll-a",14.4001649249281
"OneDProcessModel",2021-12-04,"chlorophyll-a",13.4584474165151
"OneDProcessModel",2021-12-05,"chlorophyll-a",13.8703573371835
"OneDProcessModel",2021-12-06,"chlorophyll-a",19.0630441422433
"OneDProcessModel",2021-12-07,"chlorophyll-a",17.6998851649212
"OneDProcessModel",2021-12-08,"chlorophyll-a",17.325176246718
"OneDProcessModel",2021-12-09,"chlorophyll-a",16.8853595156526
"OneDProcessModel",2021-12-10,"chlorophyll-a",16.0227712594277
"OneDProcessModel",2021-12-11,"chlorophyll-a",17.6516129561098
"OneDProcessModel",2021-12-12,"chlorophyll-a",16.7841096362106
"OneDProcessModel",2021-12-13,"chlorophyll-a",16.4878038354177
"OneDProcessModel",2021-12-14,"chlorophyll-a",16.286478350926
"OneDProcessModel",2021-12-15,"chlorophyll-a",16.0091906849003
"OneDProcessModel",2021-12-16,"chlorophyll-a",15.640216059482
"OneDProcessModel",2021-12-17,"chlorophyll-a",13.8966106050729
"OneDProcessModel",2021-12-18,"chlorophyll-a",12.8837600383275
"OneDProcessModel",2021-12-19,"chlorophyll-a",10.933018324164
"OneDProcessModel",2021-12-20,"chlorophyll-a",10.3344766343925
"OneDProcessModel",2021-12-21,"chlorophyll-a",10.6627518292615
"OneDProcessModel",2021-12-22,"chlorophyll-a",10.5607854309917
"OneDProcessModel",2021-12-23,"chlorophyll-a",10.4526834856082
"OneDProcessModel",2021-12-24,"chlorophyll-a",10.8491424447886
"OneDProcessModel",2021-12-25,"chlorophyll-a",11.853406627553
"OneDProcessModel",2021-12-26,"chlorophyll-a",12.6304776924309
"OneDProcessModel",2021-12-27,"chlorophyll-a",12.4673506207994
"OneDProcessModel",2021-12-28,"chlorophyll-a",16.2272000234607
"OneDProcessModel",2021-12-29,"chlorophyll-a",14.7291144806828
"OneDProcessModel",2021-12-30,"chlorophyll-a",13.1852978246286
"OneDProcessModel",2021-12-31,"chlorophyll-a",12.0655641454895
"OneDProcessModel",2022-01-01,"chlorophyll-a",11.1247174277322
"historical mean",2018-08-06,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-07,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-08,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-09,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-10,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-11,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-12,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-13,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-14,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-15,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-16,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-17,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-18,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-19,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-20,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-21,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-22,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-23,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-24,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-25,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-28,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-29,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-30,"chlorophyll-a",9.69714515059342
"historical mean",2018-08-31,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-01,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-02,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-03,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-04,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-05,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-06,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-07,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-08,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-09,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-10,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-11,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-12,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-13,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-14,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-15,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-16,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-17,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-18,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-19,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-20,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-21,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-22,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-23,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-26,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-27,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-28,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-29,"chlorophyll-a",9.69714515059342
"historical mean",2018-09-30,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-01,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-02,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-03,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-04,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-05,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-06,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-07,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-08,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-09,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-10,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-11,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-12,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-13,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-14,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-15,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-16,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-17,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-18,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-19,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-20,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-21,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-22,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-23,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-24,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-25,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-26,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-27,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-28,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-29,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-30,"chlorophyll-a",9.69714515059342
"historical mean",2018-10-31,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-01,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-02,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-03,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-04,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-05,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-06,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-07,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-08,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-09,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-10,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-11,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-12,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-13,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-14,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-15,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-16,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-17,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-18,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-19,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-20,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-21,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-22,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-23,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-24,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-25,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-26,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-27,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-28,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-29,"chlorophyll-a",9.69714515059342
"historical mean",2018-11-30,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-01,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-02,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-03,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-04,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-05,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-06,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-07,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-08,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-09,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-10,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-11,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-12,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-13,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-14,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-15,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-16,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-17,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-18,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-19,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-20,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-21,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-22,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-23,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-24,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-25,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-26,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-27,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-28,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-29,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-30,"chlorophyll-a",9.69714515059342
"historical mean",2018-12-31,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-01,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-02,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-03,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-04,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-05,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-06,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-07,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-08,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-09,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-10,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-11,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-12,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-13,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-14,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-15,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-16,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-17,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-18,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-19,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-20,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-21,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-22,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-23,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-24,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-25,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-26,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-27,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-28,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-29,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-30,"chlorophyll-a",9.69714515059342
"historical mean",2019-01-31,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-01,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-02,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-03,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-04,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-05,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-06,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-07,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-08,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-09,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-10,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-11,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-12,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-13,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-14,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-15,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-16,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-17,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-18,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-19,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-20,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-21,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-22,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-23,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-24,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-25,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-26,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-27,"chlorophyll-a",9.69714515059342
"historical mean",2019-02-28,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-01,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-02,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-03,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-04,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-05,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-06,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-07,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-08,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-09,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-10,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-11,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-12,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-13,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-14,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-15,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-16,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-17,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-18,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-19,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-20,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-21,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-22,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-23,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-24,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-25,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-26,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-27,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-28,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-29,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-30,"chlorophyll-a",9.69714515059342
"historical mean",2019-03-31,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-01,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-02,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-03,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-04,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-05,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-06,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-07,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-08,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-09,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-10,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-11,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-12,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-13,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-14,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-15,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-16,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-17,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-18,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-19,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-20,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-21,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-22,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-23,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-24,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-25,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-26,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-27,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-28,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-29,"chlorophyll-a",9.69714515059342
"historical mean",2019-04-30,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-01,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-02,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-03,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-04,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-05,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-06,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-07,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-08,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-09,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-10,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-11,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-12,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-13,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-14,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-15,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-16,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-17,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-18,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-19,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-20,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-21,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-22,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-23,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-24,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-25,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-26,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-27,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-28,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-29,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-30,"chlorophyll-a",9.69714515059342
"historical mean",2019-05-31,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-01,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-02,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-03,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-04,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-05,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-06,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-07,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-08,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-09,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-10,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-11,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-12,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-13,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-14,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-15,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-16,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-17,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-18,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-19,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-20,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-21,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-22,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-23,"chlorophyll-a",9.69714515059342
"historical mean",2019-06-24,"chlorophyll-a",9.69714515059342
