"model_id","reference_datetime","datetime","variable","prediction"
"LSTM",2023-02-15,2023-02-19,"chlorophyll-a",8.79295444488525
"LSTM",2023-02-15,2023-02-20,"chlorophyll-a",8.86880779266357
"LSTM",2023-02-15,2023-02-21,"chlorophyll-a",9.27069187164307
"LSTM",2023-02-15,2023-02-22,"chlorophyll-a",9.67244815826416
"LSTM",2023-02-15,2023-02-23,"chlorophyll-a",9.86422538757324
"LSTM",2023-02-15,2023-02-24,"chlorophyll-a",10.3815965652466
"LSTM",2023-02-15,2023-02-25,"chlorophyll-a",10.637505531311
"LSTM",2023-02-15,2023-02-26,"chlorophyll-a",11.0627412796021
"LSTM",2023-02-15,2023-02-27,"chlorophyll-a",11.4227027893066
"LSTM",2023-02-15,2023-02-28,"chlorophyll-a",11.3089532852173
"LSTM",2023-02-15,2023-03-01,"chlorophyll-a",11.3932466506958
"LSTM",2023-02-15,2023-03-02,"chlorophyll-a",11.956503868103
"LSTM",2023-02-15,2023-03-03,"chlorophyll-a",11.896993637085
"LSTM",2023-02-15,2023-03-04,"chlorophyll-a",11.8434343338013
"LSTM",2023-02-15,2023-03-05,"chlorophyll-a",11.5981855392456
"LSTM",2023-02-15,2023-03-06,"chlorophyll-a",10.9799127578735
"LSTM",2023-02-15,2023-03-07,"chlorophyll-a",11.1097860336304
"LSTM",2023-02-16,2023-02-16,"chlorophyll-a",4.59083334027778
"LSTM",2023-02-16,2023-02-17,"chlorophyll-a",7.81233882904053
"LSTM",2023-02-16,2023-02-18,"chlorophyll-a",7.23579406738281
"LSTM",2023-02-16,2023-02-19,"chlorophyll-a",7.88422441482544
"LSTM",2023-02-16,2023-02-20,"chlorophyll-a",8.40313529968262
"LSTM",2023-02-16,2023-02-21,"chlorophyll-a",8.6976146697998
"LSTM",2023-02-16,2023-02-22,"chlorophyll-a",8.76767826080322
"LSTM",2023-02-16,2023-02-23,"chlorophyll-a",9.16943550109863
"LSTM",2023-02-16,2023-02-24,"chlorophyll-a",9.57261848449707
"LSTM",2023-02-16,2023-02-25,"chlorophyll-a",9.76240539550781
"LSTM",2023-02-16,2023-02-26,"chlorophyll-a",10.2875747680664
"LSTM",2023-02-16,2023-02-27,"chlorophyll-a",10.5470266342163
"LSTM",2023-02-16,2023-02-28,"chlorophyll-a",10.9799194335938
"LSTM",2023-02-16,2023-03-01,"chlorophyll-a",11.3529672622681
"LSTM",2023-02-16,2023-03-02,"chlorophyll-a",11.2320804595947
"LSTM",2023-02-16,2023-03-03,"chlorophyll-a",11.3173446655273
"LSTM",2023-02-16,2023-03-04,"chlorophyll-a",11.8956270217896
"LSTM",2023-02-16,2023-03-05,"chlorophyll-a",11.8332490921021
"LSTM",2023-02-16,2023-03-06,"chlorophyll-a",11.7690944671631
"LSTM",2023-02-16,2023-03-07,"chlorophyll-a",11.5133838653564
"LSTM",2023-02-16,2023-03-08,"chlorophyll-a",10.8764209747314
"LSTM",2023-02-17,2023-02-17,"chlorophyll-a",5.23330985915493
"LSTM",2023-02-17,2023-02-18,"chlorophyll-a",8.3623218536377
"LSTM",2023-02-17,2023-02-19,"chlorophyll-a",7.81421136856079
"LSTM",2023-02-17,2023-02-20,"chlorophyll-a",7.25802898406982
"LSTM",2023-02-17,2023-02-21,"chlorophyll-a",7.91963243484497
"LSTM",2023-02-17,2023-02-22,"chlorophyll-a",8.44745254516602
"LSTM",2023-02-17,2023-02-23,"chlorophyll-a",8.77425384521484
"LSTM",2023-02-17,2023-02-24,"chlorophyll-a",8.86335945129395
"LSTM",2023-02-17,2023-02-25,"chlorophyll-a",9.28373622894287
"LSTM",2023-02-17,2023-02-26,"chlorophyll-a",9.71093940734863
"LSTM",2023-02-17,2023-02-27,"chlorophyll-a",9.92486190795898
"LSTM",2023-02-17,2023-02-28,"chlorophyll-a",10.4873628616333
"LSTM",2023-02-17,2023-03-01,"chlorophyll-a",10.7662601470947
"LSTM",2023-02-17,2023-03-02,"chlorophyll-a",11.2351303100586
"LSTM",2023-02-17,2023-03-03,"chlorophyll-a",11.6251497268677
"LSTM",2023-02-17,2023-03-04,"chlorophyll-a",11.5012941360474
"LSTM",2023-02-17,2023-03-05,"chlorophyll-a",11.5890512466431
"LSTM",2023-02-17,2023-03-06,"chlorophyll-a",12.180682182312
"LSTM",2023-02-17,2023-03-07,"chlorophyll-a",12.1111259460449
"LSTM",2023-02-17,2023-03-08,"chlorophyll-a",12.058988571167
"LSTM",2023-02-17,2023-03-09,"chlorophyll-a",11.8050994873047
"LSTM",2023-02-18,2023-02-18,"chlorophyll-a",5.58204225352113
"LSTM",2023-02-18,2023-02-19,"chlorophyll-a",8.40880680084229
"LSTM",2023-02-18,2023-02-20,"chlorophyll-a",8.31866073608398
"LSTM",2023-02-18,2023-02-21,"chlorophyll-a",7.77034378051758
"LSTM",2023-02-18,2023-02-22,"chlorophyll-a",7.2193865776062
"LSTM",2023-02-18,2023-02-23,"chlorophyll-a",7.86891794204712
"LSTM",2023-02-18,2023-02-24,"chlorophyll-a",8.38706398010254
"LSTM",2023-02-18,2023-02-25,"chlorophyll-a",8.70161151885986
"LSTM",2023-02-18,2023-02-26,"chlorophyll-a",8.78579711914062
"LSTM",2023-02-18,2023-02-27,"chlorophyll-a",9.21254825592041
"LSTM",2023-02-18,2023-02-28,"chlorophyll-a",9.64743328094482
"LSTM",2023-02-18,2023-03-01,"chlorophyll-a",9.85763931274414
"LSTM",2023-02-18,2023-03-02,"chlorophyll-a",10.4355812072754
"LSTM",2023-02-18,2023-03-03,"chlorophyll-a",10.7187690734863
"LSTM",2023-02-18,2023-03-04,"chlorophyll-a",11.1880664825439
"LSTM",2023-02-18,2023-03-05,"chlorophyll-a",11.5907030105591
"LSTM",2023-02-18,2023-03-06,"chlorophyll-a",11.4528961181641
"LSTM",2023-02-18,2023-03-07,"chlorophyll-a",11.536280632019
"LSTM",2023-02-18,2023-03-08,"chlorophyll-a",12.147533416748
"LSTM",2023-02-18,2023-03-09,"chlorophyll-a",12.0817565917969
"LSTM",2023-02-18,2023-03-10,"chlorophyll-a",12.0171699523926
"LSTM",2023-02-19,2023-02-19,"chlorophyll-a",5.8156338028169
"LSTM",2023-02-19,2023-02-20,"chlorophyll-a",8.48046779632568
"LSTM",2023-02-19,2023-02-21,"chlorophyll-a",8.39329242706299
"LSTM",2023-02-19,2023-02-22,"chlorophyll-a",8.29676246643066
"LSTM",2023-02-19,2023-02-23,"chlorophyll-a",7.7463231086731
"LSTM",2023-02-19,2023-02-24,"chlorophyll-a",7.20248699188232
"LSTM",2023-02-19,2023-02-25,"chlorophyll-a",7.84337282180786
"LSTM",2023-02-19,2023-02-26,"chlorophyll-a",8.36197090148926
"LSTM",2023-02-19,2023-02-27,"chlorophyll-a",8.67734909057617
"LSTM",2023-02-19,2023-02-28,"chlorophyll-a",8.7593822479248
"LSTM",2023-02-19,2023-03-01,"chlorophyll-a",9.18630504608154
"LSTM",2023-02-19,2023-03-02,"chlorophyll-a",9.62219429016113
"LSTM",2023-02-19,2023-03-03,"chlorophyll-a",9.83279228210449
"LSTM",2023-02-19,2023-03-04,"chlorophyll-a",10.4207620620728
"LSTM",2023-02-19,2023-03-05,"chlorophyll-a",10.7088184356689
"LSTM",2023-02-19,2023-03-06,"chlorophyll-a",11.1981163024902
"LSTM",2023-02-19,2023-03-07,"chlorophyll-a",11.6200275421143
"LSTM",2023-02-19,2023-03-08,"chlorophyll-a",11.4772977828979
"LSTM",2023-02-19,2023-03-09,"chlorophyll-a",11.5658683776855
"LSTM",2023-02-19,2023-03-10,"chlorophyll-a",12.1908416748047
"LSTM",2023-02-19,2023-03-11,"chlorophyll-a",12.1164140701294
"LSTM",2023-02-20,2023-02-20,"chlorophyll-a",5.89272727272727
"LSTM",2023-02-20,2023-02-21,"chlorophyll-a",8.6296911239624
"LSTM",2023-02-20,2023-02-22,"chlorophyll-a",8.49097061157227
"LSTM",2023-02-20,2023-02-23,"chlorophyll-a",8.40389919281006
"LSTM",2023-02-20,2023-02-24,"chlorophyll-a",8.30883598327637
"LSTM",2023-02-20,2023-02-25,"chlorophyll-a",7.76251602172852
"LSTM",2023-02-20,2023-02-26,"chlorophyll-a",7.22620344161987
"LSTM",2023-02-20,2023-02-27,"chlorophyll-a",7.86113166809082
"LSTM",2023-02-20,2023-02-28,"chlorophyll-a",8.37755966186523
"LSTM",2023-02-20,2023-03-01,"chlorophyll-a",8.6904296875
"LSTM",2023-02-20,2023-03-02,"chlorophyll-a",8.77215385437012
"LSTM",2023-02-20,2023-03-03,"chlorophyll-a",9.2096118927002
"LSTM",2023-02-20,2023-03-04,"chlorophyll-a",9.65919780731201
"LSTM",2023-02-20,2023-03-05,"chlorophyll-a",9.8727502822876
"LSTM",2023-02-20,2023-03-06,"chlorophyll-a",10.4762372970581
"LSTM",2023-02-20,2023-03-07,"chlorophyll-a",10.7720975875854
"LSTM",2023-02-20,2023-03-08,"chlorophyll-a",11.2656660079956
"LSTM",2023-02-20,2023-03-09,"chlorophyll-a",11.6926250457764
"LSTM",2023-02-20,2023-03-10,"chlorophyll-a",11.5490980148315
"LSTM",2023-02-20,2023-03-11,"chlorophyll-a",11.6392507553101
"LSTM",2023-02-20,2023-03-12,"chlorophyll-a",12.2863502502441
"LSTM",2023-02-21,2023-02-21,"chlorophyll-a",5.72472220833333
"LSTM",2023-02-21,2023-02-22,"chlorophyll-a",8.92303848266602
"LSTM",2023-02-21,2023-02-23,"chlorophyll-a",8.59609889984131
"LSTM",2023-02-21,2023-02-24,"chlorophyll-a",8.46483993530273
"LSTM",2023-02-21,2023-02-25,"chlorophyll-a",8.37405586242676
"LSTM",2023-02-21,2023-02-26,"chlorophyll-a",8.27189636230469
"LSTM",2023-02-21,2023-02-27,"chlorophyll-a",7.72583389282227
"LSTM",2023-02-21,2023-02-28,"chlorophyll-a",7.20008516311646
"LSTM",2023-02-21,2023-03-01,"chlorophyll-a",7.81964349746704
"LSTM",2023-02-21,2023-03-02,"chlorophyll-a",8.3355188369751
"LSTM",2023-02-21,2023-03-03,"chlorophyll-a",8.64677810668945
"LSTM",2023-02-21,2023-03-04,"chlorophyll-a",8.72332286834717
"LSTM",2023-02-21,2023-03-05,"chlorophyll-a",9.14969825744629
"LSTM",2023-02-21,2023-03-06,"chlorophyll-a",9.59142208099365
"LSTM",2023-02-21,2023-03-07,"chlorophyll-a",9.80539894104004
"LSTM",2023-02-21,2023-03-08,"chlorophyll-a",10.4070119857788
"LSTM",2023-02-21,2023-03-09,"chlorophyll-a",10.707986831665
"LSTM",2023-02-21,2023-03-10,"chlorophyll-a",11.2245063781738
"LSTM",2023-02-21,2023-03-11,"chlorophyll-a",11.6668548583984
"LSTM",2023-02-21,2023-03-12,"chlorophyll-a",11.5284357070923
"LSTM",2023-02-21,2023-03-13,"chlorophyll-a",11.629054069519
"LSTM",2023-02-22,2023-02-22,"chlorophyll-a",7.06404256737589
"LSTM",2023-02-22,2023-02-23,"chlorophyll-a",9.16987705230713
"LSTM",2023-02-22,2023-02-24,"chlorophyll-a",9.0142936706543
"LSTM",2023-02-22,2023-02-25,"chlorophyll-a",8.675368309021
"LSTM",2023-02-22,2023-02-26,"chlorophyll-a",8.51825428009033
"LSTM",2023-02-22,2023-02-27,"chlorophyll-a",8.41778755187988
"LSTM",2023-02-22,2023-02-28,"chlorophyll-a",8.30627250671387
"LSTM",2023-02-22,2023-03-01,"chlorophyll-a",7.7689380645752
"LSTM",2023-02-22,2023-03-02,"chlorophyll-a",7.26216459274292
"LSTM",2023-02-22,2023-03-03,"chlorophyll-a",7.86645221710205
"LSTM",2023-02-22,2023-03-04,"chlorophyll-a",8.36517524719238
"LSTM",2023-02-22,2023-03-05,"chlorophyll-a",8.64978408813477
"LSTM",2023-02-22,2023-03-06,"chlorophyll-a",8.71619987487793
"LSTM",2023-02-22,2023-03-07,"chlorophyll-a",9.14404296875
"LSTM",2023-02-22,2023-03-08,"chlorophyll-a",9.585524559021
"LSTM",2023-02-22,2023-03-09,"chlorophyll-a",9.78497409820557
"LSTM",2023-02-22,2023-03-10,"chlorophyll-a",10.397403717041
"LSTM",2023-02-22,2023-03-11,"chlorophyll-a",10.7006587982178
"LSTM",2023-02-22,2023-03-12,"chlorophyll-a",11.2122364044189
"LSTM",2023-02-22,2023-03-13,"chlorophyll-a",11.6739540100098
"LSTM",2023-02-22,2023-03-14,"chlorophyll-a",11.5240287780762
"LSTM",2023-02-23,2023-02-23,"chlorophyll-a",8.28711265492958
"LSTM",2023-02-23,2023-02-24,"chlorophyll-a",9.48949432373047
"LSTM",2023-02-23,2023-02-25,"chlorophyll-a",9.10047626495361
"LSTM",2023-02-23,2023-02-26,"chlorophyll-a",8.94282627105713
"LSTM",2023-02-23,2023-02-27,"chlorophyll-a",8.60968208312988
"LSTM",2023-02-23,2023-02-28,"chlorophyll-a",8.47127532958984
"LSTM",2023-02-23,2023-03-01,"chlorophyll-a",8.37833595275879
"LSTM",2023-02-23,2023-03-02,"chlorophyll-a",8.27271270751953
"LSTM",2023-02-23,2023-03-03,"chlorophyll-a",7.73065567016602
"LSTM",2023-02-23,2023-03-04,"chlorophyll-a",7.22015762329102
"LSTM",2023-02-23,2023-03-05,"chlorophyll-a",7.83858299255371
"LSTM",2023-02-23,2023-03-06,"chlorophyll-a",8.34813499450684
"LSTM",2023-02-23,2023-03-07,"chlorophyll-a",8.66076469421387
"LSTM",2023-02-23,2023-03-08,"chlorophyll-a",8.74213027954102
"LSTM",2023-02-23,2023-03-09,"chlorophyll-a",9.18547821044922
"LSTM",2023-02-23,2023-03-10,"chlorophyll-a",9.64902687072754
"LSTM",2023-02-23,2023-03-11,"chlorophyll-a",9.86844539642334
"LSTM",2023-02-23,2023-03-12,"chlorophyll-a",10.5121631622314
"LSTM",2023-02-23,2023-03-13,"chlorophyll-a",10.8260765075684
"LSTM",2023-02-23,2023-03-14,"chlorophyll-a",11.3576507568359
"LSTM",2023-02-23,2023-03-15,"chlorophyll-a",11.8191432952881
"LSTM",2023-02-24,2023-02-24,"chlorophyll-a",8.04402779861111
"LSTM",2023-02-24,2023-02-25,"chlorophyll-a",9.71935939788818
"LSTM",2023-02-24,2023-02-26,"chlorophyll-a",9.38298416137695
"LSTM",2023-02-24,2023-02-27,"chlorophyll-a",8.99354648590088
"LSTM",2023-02-24,2023-02-28,"chlorophyll-a",8.83627891540527
"LSTM",2023-02-24,2023-03-01,"chlorophyll-a",8.50350189208984
"LSTM",2023-02-24,2023-03-02,"chlorophyll-a",8.35846042633057
"LSTM",2023-02-24,2023-03-03,"chlorophyll-a",8.26615905761719
"LSTM",2023-02-24,2023-03-04,"chlorophyll-a",8.1683874130249
"LSTM",2023-02-24,2023-03-05,"chlorophyll-a",7.64768695831299
"LSTM",2023-02-24,2023-03-06,"chlorophyll-a",7.1595778465271
"LSTM",2023-02-24,2023-03-07,"chlorophyll-a",7.74654960632324
"LSTM",2023-02-24,2023-03-08,"chlorophyll-a",8.23569869995117
"LSTM",2023-02-24,2023-03-09,"chlorophyll-a",8.5383243560791
"LSTM",2023-02-24,2023-03-10,"chlorophyll-a",8.62088584899902
"LSTM",2023-02-24,2023-03-11,"chlorophyll-a",9.06217002868652
"LSTM",2023-02-24,2023-03-12,"chlorophyll-a",9.53445529937744
"LSTM",2023-02-24,2023-03-13,"chlorophyll-a",9.76328468322754
"LSTM",2023-02-24,2023-03-14,"chlorophyll-a",10.4129047393799
"LSTM",2023-02-24,2023-03-15,"chlorophyll-a",10.7378873825073
"LSTM",2023-02-24,2023-03-16,"chlorophyll-a",11.2657480239868
"LSTM",2023-02-25,2023-02-25,"chlorophyll-a",8.80244755944056
"LSTM",2023-02-25,2023-02-26,"chlorophyll-a",10.4139528274536
"LSTM",2023-02-25,2023-02-27,"chlorophyll-a",9.83313751220703
"LSTM",2023-02-25,2023-02-28,"chlorophyll-a",9.48801612854004
"LSTM",2023-02-25,2023-03-01,"chlorophyll-a",9.09774303436279
"LSTM",2023-02-25,2023-03-02,"chlorophyll-a",8.94178485870361
"LSTM",2023-02-25,2023-03-03,"chlorophyll-a",8.59941577911377
"LSTM",2023-02-25,2023-03-04,"chlorophyll-a",8.43697738647461
"LSTM",2023-02-25,2023-03-05,"chlorophyll-a",8.33229446411133
"LSTM",2023-02-25,2023-03-06,"chlorophyll-a",8.22570610046387
"LSTM",2023-02-25,2023-03-07,"chlorophyll-a",7.70242691040039
"LSTM",2023-02-25,2023-03-08,"chlorophyll-a",7.21865129470825
"LSTM",2023-02-25,2023-03-09,"chlorophyll-a",7.78628921508789
"LSTM",2023-02-25,2023-03-10,"chlorophyll-a",8.28661632537842
"LSTM",2023-02-25,2023-03-11,"chlorophyll-a",8.56899070739746
"LSTM",2023-02-25,2023-03-12,"chlorophyll-a",8.63023281097412
"LSTM",2023-02-25,2023-03-13,"chlorophyll-a",9.05978965759277
"LSTM",2023-02-25,2023-03-14,"chlorophyll-a",9.52505207061768
"LSTM",2023-02-25,2023-03-15,"chlorophyll-a",9.74839496612549
"LSTM",2023-02-25,2023-03-16,"chlorophyll-a",10.3752450942993
"LSTM",2023-02-25,2023-03-17,"chlorophyll-a",10.706974029541
"LSTM",2023-02-26,2023-02-26,"chlorophyll-a",10.1506337957746
"LSTM",2023-02-26,2023-02-27,"chlorophyll-a",10.7792959213257
"LSTM",2023-02-26,2023-02-28,"chlorophyll-a",10.5079765319824
"LSTM",2023-02-26,2023-03-01,"chlorophyll-a",9.90564727783203
"LSTM",2023-02-26,2023-03-02,"chlorophyll-a",9.54888820648193
"LSTM",2023-02-26,2023-03-03,"chlorophyll-a",9.15801334381104
"LSTM",2023-02-26,2023-03-04,"chlorophyll-a",8.99699974060059
"LSTM",2023-02-26,2023-03-05,"chlorophyll-a",8.65003776550293
"LSTM",2023-02-26,2023-03-06,"chlorophyll-a",8.48244667053223
"LSTM",2023-02-26,2023-03-07,"chlorophyll-a",8.37440299987793
"LSTM",2023-02-26,2023-03-08,"chlorophyll-a",8.26486873626709
"LSTM",2023-02-26,2023-03-09,"chlorophyll-a",7.74400234222412
"LSTM",2023-02-26,2023-03-10,"chlorophyll-a",7.26744699478149
"LSTM",2023-02-26,2023-03-11,"chlorophyll-a",7.82832193374634
"LSTM",2023-02-26,2023-03-12,"chlorophyll-a",8.3200798034668
"LSTM",2023-02-26,2023-03-13,"chlorophyll-a",8.59630680084229
"LSTM",2023-02-26,2023-03-14,"chlorophyll-a",8.65536594390869
"LSTM",2023-02-26,2023-03-15,"chlorophyll-a",9.08097648620606
"LSTM",2023-02-26,2023-03-16,"chlorophyll-a",9.54235649108887
"LSTM",2023-02-26,2023-03-17,"chlorophyll-a",9.75757694244385
"LSTM",2023-02-26,2023-03-18,"chlorophyll-a",10.3838481903076
"LSTM",2023-02-27,2023-02-27,"chlorophyll-a",9.64756945138889
"LSTM",2023-02-27,2023-02-28,"chlorophyll-a",11.1541700363159
"LSTM",2023-02-27,2023-03-01,"chlorophyll-a",10.8517150878906
"LSTM",2023-02-27,2023-03-02,"chlorophyll-a",10.5738391876221
"LSTM",2023-02-27,2023-03-03,"chlorophyll-a",9.93730354309082
"LSTM",2023-02-27,2023-03-04,"chlorophyll-a",9.57004737854004
"LSTM",2023-02-27,2023-03-05,"chlorophyll-a",9.16151332855225
"LSTM",2023-02-27,2023-03-06,"chlorophyll-a",8.99146842956543
"LSTM",2023-02-27,2023-03-07,"chlorophyll-a",8.65873432159424
"LSTM",2023-02-27,2023-03-08,"chlorophyll-a",8.52953147888184
"LSTM",2023-02-27,2023-03-09,"chlorophyll-a",8.42992782592773
"LSTM",2023-02-27,2023-03-10,"chlorophyll-a",8.31904697418213
"LSTM",2023-02-27,2023-03-11,"chlorophyll-a",7.79284286499023
"LSTM",2023-02-27,2023-03-12,"chlorophyll-a",7.32119989395142
"LSTM",2023-02-27,2023-03-13,"chlorophyll-a",7.8965163230896
"LSTM",2023-02-27,2023-03-14,"chlorophyll-a",8.395676612854
"LSTM",2023-02-27,2023-03-15,"chlorophyll-a",8.70778846740723
"LSTM",2023-02-27,2023-03-16,"chlorophyll-a",8.78122043609619
"LSTM",2023-02-27,2023-03-17,"chlorophyll-a",9.21541213989258
"LSTM",2023-02-27,2023-03-18,"chlorophyll-a",9.68272590637207
"LSTM",2023-02-27,2023-03-19,"chlorophyll-a",9.91146183013916
"LSTM",2023-02-28,2023-02-28,"chlorophyll-a",9.30444448611111
"LSTM",2023-02-28,2023-03-01,"chlorophyll-a",11.9922971725464
"LSTM",2023-02-28,2023-03-02,"chlorophyll-a",11.2440395355225
"LSTM",2023-02-28,2023-03-03,"chlorophyll-a",10.9323453903198
"LSTM",2023-02-28,2023-03-04,"chlorophyll-a",10.6381931304932
"LSTM",2023-02-28,2023-03-05,"chlorophyll-a",9.98418045043945
"LSTM",2023-02-28,2023-03-06,"chlorophyll-a",9.60503387451172
"LSTM",2023-02-28,2023-03-07,"chlorophyll-a",9.196120262146
"LSTM",2023-02-28,2023-03-08,"chlorophyll-a",9.02504825592041
"LSTM",2023-02-28,2023-03-09,"chlorophyll-a",8.68572807312012
"LSTM",2023-02-28,2023-03-10,"chlorophyll-a",8.54413890838623
"LSTM",2023-02-28,2023-03-11,"chlorophyll-a",8.43356227874756
"LSTM",2023-02-28,2023-03-12,"chlorophyll-a",8.31677341461182
"LSTM",2023-02-28,2023-03-13,"chlorophyll-a",7.79732275009155
"LSTM",2023-02-28,2023-03-14,"chlorophyll-a",7.33730125427246
"LSTM",2023-02-28,2023-03-15,"chlorophyll-a",7.88822317123413
"LSTM",2023-02-28,2023-03-16,"chlorophyll-a",8.38470268249512
"LSTM",2023-02-28,2023-03-17,"chlorophyll-a",8.67532920837402
"LSTM",2023-02-28,2023-03-18,"chlorophyll-a",8.73273754119873
"LSTM",2023-02-28,2023-03-19,"chlorophyll-a",9.14354705810547
"LSTM",2023-02-28,2023-03-20,"chlorophyll-a",9.59475231170654
"LSTM",2023-03-01,2023-03-01,"chlorophyll-a",11.2103472291667
"LSTM",2023-03-01,2023-03-02,"chlorophyll-a",12.1603546142578
"LSTM",2023-03-01,2023-03-03,"chlorophyll-a",12.130747795105
"LSTM",2023-03-01,2023-03-04,"chlorophyll-a",11.3656244277954
"LSTM",2023-03-01,2023-03-05,"chlorophyll-a",11.0422830581665
"LSTM",2023-03-01,2023-03-06,"chlorophyll-a",10.7349548339844
"LSTM",2023-03-01,2023-03-07,"chlorophyll-a",10.0578575134277
"LSTM",2023-03-01,2023-03-08,"chlorophyll-a",9.66681575775146
"LSTM",2023-03-01,2023-03-09,"chlorophyll-a",9.25492286682129
"LSTM",2023-03-01,2023-03-10,"chlorophyll-a",9.07874870300293
"LSTM",2023-03-01,2023-03-11,"chlorophyll-a",8.74595642089844
"LSTM",2023-03-01,2023-03-12,"chlorophyll-a",8.61325168609619
"LSTM",2023-03-01,2023-03-13,"chlorophyll-a",8.4979772567749
"LSTM",2023-03-01,2023-03-14,"chlorophyll-a",8.3747730255127
"LSTM",2023-03-01,2023-03-15,"chlorophyll-a",7.86233806610107
"LSTM",2023-03-01,2023-03-16,"chlorophyll-a",7.41864013671875
"LSTM",2023-03-01,2023-03-17,"chlorophyll-a",7.96725177764893
"LSTM",2023-03-01,2023-03-18,"chlorophyll-a",8.46456623077393
"LSTM",2023-03-01,2023-03-19,"chlorophyll-a",8.75916576385498
"LSTM",2023-03-01,2023-03-20,"chlorophyll-a",8.81702423095703
"LSTM",2023-03-01,2023-03-21,"chlorophyll-a",9.22053527832031
"LSTM",2023-03-02,2023-03-02,"chlorophyll-a",9.72314685314685
"LSTM",2023-03-02,2023-03-03,"chlorophyll-a",12.3310604095459
"LSTM",2023-03-02,2023-03-04,"chlorophyll-a",12.2170639038086
"LSTM",2023-03-02,2023-03-05,"chlorophyll-a",12.1700038909912
"LSTM",2023-03-02,2023-03-06,"chlorophyll-a",11.3670339584351
"LSTM",2023-03-02,2023-03-07,"chlorophyll-a",11.0164556503296
"LSTM",2023-03-02,2023-03-08,"chlorophyll-a",10.6964435577393
"LSTM",2023-03-02,2023-03-09,"chlorophyll-a",10.0135488510132
"LSTM",2023-03-02,2023-03-10,"chlorophyll-a",9.6182279586792
"LSTM",2023-03-02,2023-03-11,"chlorophyll-a",9.20594692230225
"LSTM",2023-03-02,2023-03-12,"chlorophyll-a",9.03500843048096
"LSTM",2023-03-02,2023-03-13,"chlorophyll-a",8.69033813476562
"LSTM",2023-03-02,2023-03-14,"chlorophyll-a",8.52926254272461
"LSTM",2023-03-02,2023-03-15,"chlorophyll-a",8.41266632080078
"LSTM",2023-03-02,2023-03-16,"chlorophyll-a",8.29701614379883
"LSTM",2023-03-02,2023-03-17,"chlorophyll-a",7.79955720901489
"LSTM",2023-03-02,2023-03-18,"chlorophyll-a",7.36934757232666
"LSTM",2023-03-02,2023-03-19,"chlorophyll-a",7.8991870880127
"LSTM",2023-03-02,2023-03-20,"chlorophyll-a",8.38429069519043
"LSTM",2023-03-02,2023-03-21,"chlorophyll-a",8.66420555114746
"LSTM",2023-03-02,2023-03-22,"chlorophyll-a",8.7229118347168
"LSTM",2023-03-03,2023-03-03,"chlorophyll-a",11.4556643216783
"LSTM",2023-03-03,2023-03-04,"chlorophyll-a",12.8979082107544
"LSTM",2023-03-03,2023-03-05,"chlorophyll-a",12.4262819290161
"LSTM",2023-03-03,2023-03-06,"chlorophyll-a",12.2951335906982
"LSTM",2023-03-03,2023-03-07,"chlorophyll-a",12.2378273010254
"LSTM",2023-03-03,2023-03-08,"chlorophyll-a",11.41672706604
"LSTM",2023-03-03,2023-03-09,"chlorophyll-a",11.0697393417358
"LSTM",2023-03-03,2023-03-10,"chlorophyll-a",10.7373552322388
"LSTM",2023-03-03,2023-03-11,"chlorophyll-a",10.0370655059814
"LSTM",2023-03-03,2023-03-12,"chlorophyll-a",9.63391017913818
"LSTM",2023-03-03,2023-03-13,"chlorophyll-a",9.21722507476807
"LSTM",2023-03-03,2023-03-14,"chlorophyll-a",9.04549407958984
"LSTM",2023-03-03,2023-03-15,"chlorophyll-a",8.70191955566406
"LSTM",2023-03-03,2023-03-16,"chlorophyll-a",8.54406642913818
"LSTM",2023-03-03,2023-03-17,"chlorophyll-a",8.42324829101562
"LSTM",2023-03-03,2023-03-18,"chlorophyll-a",8.30448722839355
"LSTM",2023-03-03,2023-03-19,"chlorophyll-a",7.81232643127441
"LSTM",2023-03-03,2023-03-20,"chlorophyll-a",7.39151287078857
"LSTM",2023-03-03,2023-03-21,"chlorophyll-a",7.90303421020508
"LSTM",2023-03-03,2023-03-22,"chlorophyll-a",8.38755130767822
"LSTM",2023-03-03,2023-03-23,"chlorophyll-a",8.66056156158447
"LSTM",2023-03-04,2023-03-04,"chlorophyll-a",11.6588028098592
"LSTM",2023-03-04,2023-03-05,"chlorophyll-a",12.7836484909058
"LSTM",2023-03-04,2023-03-06,"chlorophyll-a",12.9773235321045
"LSTM",2023-03-04,2023-03-07,"chlorophyll-a",12.4737434387207
"LSTM",2023-03-04,2023-03-08,"chlorophyll-a",12.3361930847168
"LSTM",2023-03-04,2023-03-09,"chlorophyll-a",12.2687273025513
"LSTM",2023-03-04,2023-03-10,"chlorophyll-a",11.4204931259155
"LSTM",2023-03-04,2023-03-11,"chlorophyll-a",11.0558319091797
"LSTM",2023-03-04,2023-03-12,"chlorophyll-a",10.7110738754272
"LSTM",2023-03-04,2023-03-13,"chlorophyll-a",9.99106502532959
"LSTM",2023-03-04,2023-03-14,"chlorophyll-a",9.57822418212891
"LSTM",2023-03-04,2023-03-15,"chlorophyll-a",9.15660858154297
"LSTM",2023-03-04,2023-03-16,"chlorophyll-a",8.98338794708252
"LSTM",2023-03-04,2023-03-17,"chlorophyll-a",8.63603115081787
"LSTM",2023-03-04,2023-03-18,"chlorophyll-a",8.47390842437744
