"datetime","depth","variable","prediction","observation"
2020-05-24,9,"temperature",NA,8.45245174305555
2020-05-25,0.1,"temperature",NA,18.5849008823529
2020-05-25,1,"temperature",NA,15.0293988235294
2020-05-25,1.6,"temperature",NA,13.8589562043796
2020-05-25,2,"temperature",NA,13.2703436764706
2020-05-25,3,"temperature",NA,12.6744209558824
2020-05-25,4,"temperature",NA,11.9138255147059
2020-05-25,5,"temperature",NA,10.4971996323529
2020-05-25,6,"temperature",NA,9.40533166176471
2020-05-25,7,"temperature",NA,8.87408414705882
2020-05-25,8,"temperature",NA,8.62182581617647
2020-05-25,9,"temperature",NA,8.48134630882353
2020-05-26,0.1,"temperature",NA,19.0948282638889
2020-05-26,1,"temperature",NA,15.2471702777778
2020-05-26,1.6,"temperature",NA,14.1865664335664
2020-05-26,2,"temperature",NA,13.3103552083333
2020-05-26,3,"temperature",NA,12.6705041666667
2020-05-26,4,"temperature",NA,11.90124
2020-05-26,5,"temperature",NA,10.5139670208333
2020-05-26,6,"temperature",NA,9.40338770833333
2020-05-26,7,"temperature",NA,8.88985040277778
2020-05-26,8,"temperature",NA,8.62790852083333
2020-05-26,9,"temperature",NA,8.48292225694444
2020-05-27,0.1,"temperature",NA,19.4236535416667
2020-05-27,1,"temperature",NA,16.0593638194444
2020-05-27,1.6,"temperature",NA,14.3167972027972
2020-05-27,2,"temperature",NA,13.4706097222222
2020-05-27,3,"temperature",NA,12.6984609722222
2020-05-27,4,"temperature",NA,11.8455404861111
2020-05-27,5,"temperature",NA,10.5133213888889
2020-05-27,6,"temperature",NA,9.407291875
2020-05-27,7,"temperature",NA,8.920990625
2020-05-27,8,"temperature",NA,8.67603409722222
2020-05-27,9,"temperature",NA,8.51544045833333
2020-05-28,0.1,"temperature",NA,18.7017017361111
2020-05-28,1,"temperature",NA,16.5076259722222
2020-05-28,1.6,"temperature",NA,15.149958041958
2020-05-28,2,"temperature",NA,13.5111881944444
2020-05-28,3,"temperature",NA,12.7018216666667
2020-05-28,4,"temperature",NA,11.8723903472222
2020-05-28,5,"temperature",NA,10.5657337152778
2020-05-28,6,"temperature",NA,9.52109927083333
2020-05-28,7,"temperature",NA,8.98826410416667
2020-05-28,8,"temperature",NA,8.70717070833333
2020-05-28,9,"temperature",NA,8.54086900694444
2020-05-29,0.1,"temperature",NA,20.5415509722222
2020-05-29,1,"temperature",NA,17.3630752083333
2020-05-29,1.6,"temperature",NA,15.2886363636364
2020-05-29,2,"temperature",NA,13.7157439583333
2020-05-29,3,"temperature",NA,12.74881125
2020-05-29,4,"temperature",NA,11.8290825
2020-05-29,5,"temperature",NA,10.5489091666667
2020-05-29,6,"temperature",NA,9.47847932638889
2020-05-29,7,"temperature",NA,8.99744797916667
2020-05-29,8,"temperature",NA,8.72516847916667
2020-05-29,9,"temperature",NA,8.56039297916667
2020-05-30,0.1,"temperature",NA,22.3367519444444
2020-05-30,1,"temperature",NA,18.3053104861111
2020-05-30,1.6,"temperature",NA,15.6732867132867
2020-05-30,2,"temperature",NA,13.9716104166667
2020-05-30,3,"temperature",NA,12.7576929861111
2020-05-30,4,"temperature",NA,11.7889486111111
2020-05-30,5,"temperature",NA,10.5564378472222
2020-05-30,6,"temperature",NA,9.53181085416667
2020-05-30,7,"temperature",NA,9.01810179166667
2020-05-30,8,"temperature",NA,8.73904459027778
2020-05-30,9,"temperature",NA,8.57584086111111
2020-05-31,0.1,"temperature",NA,21.8371625694444
2020-05-31,1,"temperature",NA,19.9112357638889
2020-05-31,1.6,"temperature",NA,16.2953541666667
2020-05-31,2,"temperature",NA,14.2216200694444
2020-05-31,3,"temperature",NA,12.8383823611111
2020-05-31,4,"temperature",NA,11.8263590972222
2020-05-31,5,"temperature",NA,10.5665168055556
2020-05-31,6,"temperature",NA,9.5583854375
2020-05-31,7,"temperature",NA,9.07658132638889
2020-05-31,8,"temperature",NA,8.79569520833333
2020-05-31,9,"temperature",NA,8.6106336875
2020-06-01,0.1,"temperature",NA,20.2464349305556
2020-06-01,1,"temperature",NA,19.2568542361111
2020-06-01,1.6,"temperature",NA,17.4262097902098
2020-06-01,2,"temperature",NA,14.5752230555556
2020-06-01,3,"temperature",NA,12.9049765972222
2020-06-01,4,"temperature",NA,11.7929039583333
2020-06-01,5,"temperature",NA,10.5705763194444
2020-06-01,6,"temperature",NA,9.60040125
2020-06-01,7,"temperature",NA,9.12915867361111
2020-06-01,8,"temperature",NA,8.856914125
2020-06-01,9,"temperature",NA,8.66353985416667
2020-06-02,0.1,"temperature",NA,21.1925176388889
2020-06-02,1,"temperature",NA,19.3944040972222
2020-06-02,1.6,"temperature",NA,17.4915972222222
2020-06-02,2,"temperature",NA,14.9127172222222
2020-06-02,3,"temperature",NA,13.0296281944444
2020-06-02,4,"temperature",NA,11.7974133333333
2020-06-02,5,"temperature",NA,10.55918
2020-06-02,6,"temperature",NA,9.6307711875
2020-06-02,7,"temperature",NA,9.14138138888889
2020-06-02,8,"temperature",NA,8.86748739583333
2020-06-02,9,"temperature",NA,8.68355323611111
2020-06-03,0.1,"temperature",NA,22.8528865972222
2020-06-03,1,"temperature",NA,19.7412496527778
2020-06-03,1.6,"temperature",NA,17.8201180555556
2020-06-03,2,"temperature",NA,15.2617010416667
2020-06-03,3,"temperature",NA,13.0937599305556
2020-06-03,4,"temperature",NA,11.7983488194444
2020-06-03,5,"temperature",NA,10.5981015972222
2020-06-03,6,"temperature",NA,9.64145154861111
2020-06-03,7,"temperature",NA,9.15274260416667
2020-06-03,8,"temperature",NA,8.87717103472222
2020-06-03,9,"temperature",NA,8.71361542361111
2020-06-04,0.1,"temperature",NA,23.7637168055556
2020-06-04,1,"temperature",NA,20.2912756944444
2020-06-04,1.6,"temperature",NA,18.358041958042
2020-06-04,2,"temperature",NA,15.5809777777778
2020-06-04,3,"temperature",NA,13.2131748611111
2020-06-04,4,"temperature",NA,11.8153349305556
2020-06-04,5,"temperature",NA,10.5716174305556
2020-06-04,6,"temperature",NA,9.67029533333333
2020-06-04,7,"temperature",NA,9.17325592361111
2020-06-04,8,"temperature",NA,8.88948001388889
2020-06-04,9,"temperature",NA,8.73467142361111
2020-06-05,0.1,"temperature",NA,23.2623189583333
2020-06-05,1,"temperature",NA,20.7717760416667
2020-06-05,1.6,"temperature",NA,18.802
2020-06-05,2,"temperature",NA,15.8712278472222
2020-06-05,3,"temperature",NA,13.291840625
2020-06-05,4,"temperature",NA,11.8415620833333
2020-06-05,5,"temperature",NA,10.5824920833333
2020-06-05,6,"temperature",NA,9.66959802777778
2020-06-05,7,"temperature",NA,9.20313768055556
2020-06-05,8,"temperature",NA,8.918662375
2020-06-05,9,"temperature",NA,8.752992
2020-06-06,0.1,"temperature",NA,24.4931201388889
2020-06-06,1,"temperature",NA,21.9189615277778
2020-06-06,1.6,"temperature",NA,19.0662013888889
2020-06-06,2,"temperature",NA,16.061498125
2020-06-06,3,"temperature",NA,13.3110573611111
2020-06-06,4,"temperature",NA,11.8458216666667
2020-06-06,5,"temperature",NA,10.6130648611111
2020-06-06,6,"temperature",NA,9.72944876388889
2020-06-06,7,"temperature",NA,9.22185730555556
2020-06-06,8,"temperature",NA,8.93729525694445
2020-06-06,9,"temperature",NA,8.77654691666667
2020-06-07,0.1,"temperature",NA,25.0916752083333
2020-06-07,1,"temperature",NA,22.5134628472222
2020-06-07,1.6,"temperature",NA,19.6382042253521
2020-06-07,2,"temperature",NA,16.5006286111111
2020-06-07,3,"temperature",NA,13.4951320833333
2020-06-07,4,"temperature",NA,11.8472074305556
2020-06-07,5,"temperature",NA,10.598601875
2020-06-07,6,"temperature",NA,9.73319394444444
2020-06-07,7,"temperature",NA,9.24772772916667
2020-06-07,8,"temperature",NA,8.97439850694444
2020-06-07,9,"temperature",NA,8.80341654166667
2020-06-08,0.1,"temperature",NA,24.3795641605839
2020-06-08,1,"temperature",NA,22.6517198540146
2020-06-08,1.6,"temperature",NA,20.2389927536232
2020-06-08,2,"temperature",NA,16.7982695620438
2020-06-08,3,"temperature",NA,13.6749986131387
2020-06-08,4,"temperature",NA,11.8706366423358
2020-06-08,5,"temperature",NA,10.5838454014599
2020-06-08,6,"temperature",NA,9.7386615620438
2020-06-08,7,"temperature",NA,9.27468791970803
2020-06-08,8,"temperature",NA,8.98776408759124
2020-06-08,9,"temperature",NA,8.80902459124088
2020-06-09,0.1,"temperature",NA,24.9390427083333
2020-06-09,1,"temperature",NA,22.8288765277778
2020-06-09,1.6,"temperature",NA,20.4598811188811
2020-06-09,2,"temperature",NA,17.2123584027778
2020-06-09,3,"temperature",NA,13.7377263888889
2020-06-09,4,"temperature",NA,11.9129759722222
2020-06-09,5,"temperature",NA,10.5979809027778
2020-06-09,6,"temperature",NA,9.74126097222222
2020-06-09,7,"temperature",NA,9.29730629166667
2020-06-09,8,"temperature",NA,8.99179630555555
2020-06-09,9,"temperature",NA,8.81935710416667
2020-06-10,0.1,"temperature",NA,25.4794297222222
2020-06-10,1,"temperature",NA,23.3912570833333
2020-06-10,1.6,"temperature",NA,20.944048951049
2020-06-10,2,"temperature",NA,17.4776722222222
2020-06-10,3,"temperature",NA,13.8789130555556
2020-06-10,4,"temperature",NA,11.9477102083333
2020-06-10,5,"temperature",NA,10.6194878472222
2020-06-10,6,"temperature",NA,9.75790695833333
2020-06-10,7,"temperature",NA,9.28862229166667
2020-06-10,8,"temperature",NA,8.99476897916667
2020-06-10,9,"temperature",NA,8.8358054375
2020-06-11,0.1,"temperature",NA,25.7529215277778
2020-06-11,1,"temperature",NA,24.5133956944444
2020-06-11,1.6,"temperature",NA,21.5186083916084
2020-06-11,2,"temperature",NA,17.8153191666667
2020-06-11,3,"temperature",NA,13.9745168055556
2020-06-11,4,"temperature",NA,11.9601565277778
2020-06-11,5,"temperature",NA,10.6293361805556
2020-06-11,6,"temperature",NA,9.75437035416667
2020-06-11,7,"temperature",NA,9.3175778125
2020-06-11,8,"temperature",NA,9.02150070138889
2020-06-11,9,"temperature",NA,8.87423984027778
2020-06-12,0.1,"temperature",NA,24.7640274100719
2020-06-12,1,"temperature",NA,24.3110492805755
2020-06-12,1.6,"temperature",NA,23.257838028169
2020-06-12,2,"temperature",NA,18.3405631654676
2020-06-12,3,"temperature",NA,14.1271929496403
2020-06-12,4,"temperature",NA,11.9938675539568
2020-06-12,5,"temperature",NA,10.6727556834532
2020-06-12,6,"temperature",NA,9.79945976978417
2020-06-12,7,"temperature",NA,9.32144694244604
2020-06-12,8,"temperature",NA,9.03620083453238
2020-06-12,9,"temperature",NA,8.89502830215827
2020-06-13,0.1,"temperature",NA,23.844700625
2020-06-13,1,"temperature",NA,23.4909768055556
2020-06-13,1.6,"temperature",NA,23.02975
2020-06-13,2,"temperature",NA,18.8880834722222
2020-06-13,3,"temperature",NA,14.4137809027778
2020-06-13,4,"temperature",NA,12.0801245833333
2020-06-13,5,"temperature",NA,10.6865538194444
2020-06-13,6,"temperature",NA,9.80036334027778
2020-06-13,7,"temperature",NA,9.343217875
2020-06-13,8,"temperature",NA,9.06106167361111
2020-06-13,9,"temperature",NA,8.88831752777778
2020-06-14,0.1,"temperature",NA,23.3137001388889
2020-06-14,1,"temperature",NA,22.9883463194444
2020-06-14,1.6,"temperature",NA,22.5388819444444
2020-06-14,2,"temperature",NA,19.4022333333333
2020-06-14,3,"temperature",NA,14.4748845833333
2020-06-14,4,"temperature",NA,12.1329914583333
2020-06-14,5,"temperature",NA,10.7193377083333
2020-06-14,6,"temperature",NA,9.82386336111111
2020-06-14,7,"temperature",NA,9.36339486805556
2020-06-14,8,"temperature",NA,9.06718065972222
2020-06-14,9,"temperature",NA,8.88081828472222
2020-06-15,0.1,"temperature",NA,21.8056561111111
2020-06-15,1,"temperature",NA,21.7685346527778
2020-06-15,1.6,"temperature",NA,21.8466527777778
2020-06-15,2,"temperature",NA,19.3662056944444
2020-06-15,3,"temperature",NA,14.5338977083333
2020-06-15,4,"temperature",NA,12.1272148611111
2020-06-15,5,"temperature",NA,10.7255964583333
2020-06-15,6,"temperature",NA,9.85111207638889
2020-06-15,7,"temperature",NA,9.36263527083333
2020-06-15,8,"temperature",NA,9.0756185
2020-06-15,9,"temperature",NA,8.91942279861111
2020-06-16,0.1,"temperature",NA,20.3099380555556
2020-06-16,1,"temperature",NA,20.2801467361111
2020-06-16,1.6,"temperature",NA,20.4350138888889
2020-06-16,2,"temperature",NA,19.1402377777778
2020-06-16,3,"temperature",NA,14.5758990277778
2020-06-16,4,"temperature",NA,12.182934375
2020-06-16,5,"temperature",NA,10.7271116666667
2020-06-16,6,"temperature",NA,9.84689286111111
2020-06-16,7,"temperature",NA,9.37203032638889
2020-06-16,8,"temperature",NA,9.05905982638889
2020-06-16,9,"temperature",NA,8.91952097222222
2020-06-17,0.1,"temperature",NA,18.7204829166667
2020-06-17,1,"temperature",NA,18.4513314583333
2020-06-17,1.6,"temperature",NA,19.0507638888889
2020-06-17,2,"temperature",NA,17.7243601388889
2020-06-17,3,"temperature",NA,15.3497129166667
2020-06-17,4,"temperature",NA,12.198208125
2020-06-17,5,"temperature",NA,10.7512776388889
2020-06-17,6,"temperature",NA,9.87283045138889
2020-06-17,7,"temperature",NA,9.37210611805556
2020-06-17,8,"temperature",NA,9.07779652083333
2020-06-17,9,"temperature",NA,8.93181821527778
2020-06-18,0.1,"temperature",NA,17.9854366666667
2020-06-18,1,"temperature",NA,16.9427286805556
2020-06-18,1.6,"temperature",NA,16.5241805555556
2020-06-18,2,"temperature",NA,16.2674115972222
2020-06-18,3,"temperature",NA,14.9982833333333
2020-06-18,4,"temperature",NA,12.2318834722222
2020-06-18,5,"temperature",NA,10.7543466666667
2020-06-18,6,"temperature",NA,9.84337253472222
2020-06-18,7,"temperature",NA,9.3841425625
2020-06-18,8,"temperature",NA,9.11766263194444
2020-06-18,9,"temperature",NA,8.94034192361111
2020-06-19,0.1,"temperature",NA,19.1362319444444
2020-06-19,1,"temperature",NA,17.36984625
2020-06-19,1.6,"temperature",NA,16.7395902777778
2020-06-19,2,"temperature",NA,16.2814840277778
2020-06-19,3,"temperature",NA,14.9948409027778
2020-06-19,4,"temperature",NA,12.2573114583333
2020-06-19,5,"temperature",NA,10.7529848611111
2020-06-19,6,"temperature",NA,9.91261183333333
2020-06-19,7,"temperature",NA,9.39753105555556
2020-06-19,8,"temperature",NA,9.1244543125
2020-06-19,9,"temperature",NA,8.97247781944444
2020-06-20,0.1,"temperature",NA,21.2969551388889
2020-06-20,1,"temperature",NA,18.1420510416667
2020-06-20,1.6,"temperature",NA,16.9740138888889
2020-06-20,2,"temperature",NA,16.4389242361111
2020-06-20,3,"temperature",NA,14.8900257638889
2020-06-20,4,"temperature",NA,12.245030625
2020-06-20,5,"temperature",NA,10.8150870833333
2020-06-20,6,"temperature",NA,9.93770694444444
2020-06-20,7,"temperature",NA,9.41083758333333
2020-06-20,8,"temperature",NA,9.13296852777778
2020-06-20,9,"temperature",NA,8.98229558333333
2020-06-21,0.1,"temperature",NA,21.9422538194444
2020-06-21,1,"temperature",NA,18.4738202777778
2020-06-21,1.6,"temperature",NA,17.4460769230769
2020-06-21,2,"temperature",NA,16.5528126388889
2020-06-21,3,"temperature",NA,14.8953524305556
2020-06-21,4,"temperature",NA,12.3047375
2020-06-21,5,"temperature",NA,10.8075350694444
2020-06-21,6,"temperature",NA,9.92472048611111
2020-06-21,7,"temperature",NA,9.45419989583333
2020-06-21,8,"temperature",NA,9.17064095833333
2020-06-21,9,"temperature",NA,8.99047427083333
2020-06-22,0.1,"temperature",NA,23.1378897857143
2020-06-22,1,"temperature",NA,19.0980616428571
2020-06-22,1.6,"temperature",NA,17.7700281690141
2020-06-22,2,"temperature",NA,16.7728488571429
2020-06-22,3,"temperature",NA,14.8482335714286
2020-06-22,4,"temperature",NA,12.238332
2020-06-22,5,"temperature",NA,10.8208034285714
2020-06-22,6,"temperature",NA,9.91333904285714
2020-06-22,7,"temperature",NA,9.4786409
2020-06-22,8,"temperature",NA,9.19215607857143
2020-06-22,9,"temperature",NA,9.0157355
2020-06-23,0.1,"temperature",NA,22.9219729166667
2020-06-23,1,"temperature",NA,19.6752495138889
2020-06-23,1.6,"temperature",NA,18.2349718309859
2020-06-23,2,"temperature",NA,16.9795234722222
2020-06-23,3,"temperature",NA,14.8647260416667
2020-06-23,4,"temperature",NA,12.2710311805556
2020-06-23,5,"temperature",NA,10.8040980555556
2020-06-23,6,"temperature",NA,9.93900136805556
2020-06-23,7,"temperature",NA,9.49714554861111
2020-06-23,8,"temperature",NA,9.19374673611111
2020-06-23,9,"temperature",NA,9.03950485416667
2020-06-24,0.1,"temperature",NA,23.4669636805556
2020-06-24,1,"temperature",NA,20.3006686111111
2020-06-24,1.6,"temperature",NA,18.5872027972028
2020-06-24,2,"temperature",NA,17.2443961805556
2020-06-24,3,"temperature",NA,14.8314424305556
2020-06-24,4,"temperature",NA,12.3107353472222
2020-06-24,5,"temperature",NA,10.827751875
2020-06-24,6,"temperature",NA,9.94279361111111
2020-06-24,7,"temperature",NA,9.515354125
2020-06-24,8,"temperature",NA,9.23003811805556
