"datetime","PAR_umolm2s_mean","Temp_C_mean","SRP_ugL","DIN_ugL","Chla_ugL_mean","Flag_PAR_umolm2s_mean","Flag_Temp_C_mean","Flag_SRP_ugL","Flag_DIN_ugL","Flag_Chla_ugL_mean"
2020-02-14,311.24,6.62634027777778,5.44827586206897,9.79310344827586,11.5686805277778,0,0,1,1,0
2020-02-15,295.59,5.91604861111111,5.55172413793103,10.2068965517241,9.46999998611111,0,0,1,1,0
2020-02-16,202.1,5.43966666666667,5.6551724137931,10.6206896551724,8.98188813286713,0,0,1,1,0
2020-02-17,302.07,5.42426573426573,5.75862068965517,11.0344827586207,9.52111886013986,0,0,1,1,0
2020-02-18,103.27,5.66611111111111,5.86206896551724,11.448275862069,11.0411887552448,0,0,1,1,0
2020-02-19,225.86,6.13802777777778,5.96551724137931,11.8620689655172,10.8533566223776,0,0,1,1,0
2020-02-20,74.35,6.0515625,6.06896551724138,12.2758620689655,11.0920138680556,0,0,1,1,0
2020-02-21,339.95,5.81755555555556,6.17241379310345,12.6896551724138,10.1919444583333,0,0,1,1,0
2020-02-22,338.69,5.6788125,6.27586206896552,13.1034482758621,11.2059722013889,0,0,1,1,0
2020-02-23,343.35,5.47348611111111,6.37931034482759,13.5172413793103,12.2589436690141,0,0,1,1,0
2020-02-24,113.8,5.87647887323944,6.48275862068965,13.9310344827586,12.920212787234,0,0,1,1,0
2020-02-25,249.16,5.67936111111111,6.58620689655172,14.3448275862069,11.1448611458333,0,0,1,1,0
2020-02-26,280.9,6.73892307692308,6.68965517241379,14.7586206896552,13.8378321538462,0,0,1,1,0
2020-02-27,350.11,6.92525,6.79310344827586,15.1724137931034,12.3460416458333,0,0,1,1,0
2020-02-28,215.34,6.19902083333333,6.89655172413793,15.5862068965517,11.4965278055556,0,0,1,1,0
2020-02-29,365.05,6.00011888111888,7,16,11.0104895454545,0,0,0,0,0
2020-03-01,360.78,5.961125,7,15.8666666666667,10.1655555625,0,0,1,1,0
2020-03-02,144.87,5.90832638888889,7,15.7333333333333,12.5977777430556,0,0,1,1,0
2020-03-03,166.47,6.02654225352113,7,15.6,14.1784506971831,0,0,1,1,0
2020-03-04,308.25,6.121375,7,15.4666666666667,12.2293055833333,0,0,1,1,0
2020-03-05,194,7.0913986013986,7,15.3333333333333,11.4580985774648,0,0,1,1,0
2020-03-06,231.97,7.05307971014493,7,15.2,12.7264233649635,0,0,1,1,0
2020-03-07,401.17,6.94963636363636,7,15.0666666666667,11.6918181748252,0,0,1,1,0
2020-03-08,389.55,6.73452777777778,7,14.9333333333333,9.85409721527778,0,0,1,1,0
2020-03-09,329.46,7.06108333333333,7,14.8,9.56860138461538,0,0,1,1,0
2020-03-10,158.68,7.38344755244755,7,14.6666666666667,13.5803546028369,0,0,1,1,0
2020-03-11,294.19,8.46711806944444,7,14.5333333333333,10.1634265734266,0,0,1,1,0
2020-03-12,351.67,9.41194453472222,7,14.4,9.03388888888889,0,0,1,1,0
2020-03-13,262.11,10.2165422394366,7,14.2666666666667,12.823239443662,0,0,1,1,0
2020-03-14,261.84,10.9354755034965,7,14.1333333333333,14.6059154929577,0,0,1,1,0
2020-03-15,92.61,11.1021875,7,14,12.8336805625,0,0,1,1,0
2020-03-16,157.8,10.3805251798561,7,13.8666666666667,16.8968840652174,0,0,1,1,0
2020-03-17,251.24,10.2188181818182,7,13.7333333333333,17.8520714285714,0,0,1,1,0
2020-03-18,157.77,10.7003333333333,7,13.6,15.4014184255319,0,0,1,1,0
2020-03-19,287.44,10.7013472222222,7,13.4666666666667,13.4478873239437,0,0,1,1,0
2020-03-20,180.61,11.0330625,7,13.3333333333333,12.1167883357664,0,0,1,1,0
2020-03-21,259.07,12.7387464788732,7,13.2,11.5552482340426,0,0,1,1,0
2020-03-22,283.36,12.5785,7,13.0666666666667,20.462027979021,0,0,1,1,0
2020-03-23,116.96,12.2871267605634,7,12.9333333333333,17.1913668633094,0,0,1,1,0
2020-03-24,264.05,11.7768391608392,7,12.8,21.9379021048951,0,0,1,1,0
2020-03-25,273.17,12.1239305555556,7,12.6666666666667,23.0607746408451,0,0,1,1,0
2020-03-26,292.58,11.5590486111111,7,12.5333333333333,23.3289285714286,0,0,1,1,0
2020-03-27,344.91,12.4682657342657,7,12.4,15.7131468601399,0,0,1,1,0
2020-03-28,400.78,12.7748321678322,7,12.2666666666667,16.5275177375887,0,0,1,1,0
2020-03-29,346.27,13.2041666666667,7,12.1333333333333,14.8128472430556,0,0,1,1,0
2020-03-30,411.71,13.5917708333333,7,12,22.5046853006993,0,0,0,0,0
2020-03-31,64.43,14.5537916666667,7,11.6,25.4059574468085,0,0,1,1,0
2020-04-01,253.86,13.6306643356643,7,11.2,22.5185314685315,0,0,1,1,0
2020-04-02,477.79,13.0761736111111,7,10.8,19.7652777777778,0,0,1,1,0
2020-04-03,490.21,12.6226388888889,7,10.4,17.3381944444444,0,0,1,1,0
2020-04-04,487.66,12.6923426573427,7,10,17.5925874125874,0,0,0,0,0
2020-04-05,405.74,12.49015,7.16666666666667,9.66666666666667,16.0874285714286,0,0,1,1,0
2020-04-06,425.71,13.7671805555556,7.33333333333333,9.33333333333333,14.1924305486111,0,0,1,1,0
2020-04-07,375.07,13.3326666666667,7.5,9,16.4940972222222,0,0,1,1,0
2020-04-08,268.84,14.1674366197183,7.66666666666667,8.66666666666667,19.1978014184397,0,0,1,1,0
2020-04-09,445.42,14.7862237762238,7.83333333333333,8.33333333333333,19.8791608391608,0,0,1,1,0
2020-04-10,412.75,14.8512222222222,8,8,15.9233333402778,0,0,0,0,0
2020-04-11,461.04,13.578,7.33333333333333,23.3333333333333,16.2367132867133,0,0,1,1,0
2020-04-12,203.51,13.5821388888889,6.66666666666667,38.6666666666667,18.285625,0,0,1,1,0
2020-04-13,289.38,13.5532430555556,6,54,23.2427777777778,0,0,0,0,0
2020-04-14,378.77,13.6980699300699,6.14285714285714,47.5714285714286,18.002027965035,0,0,1,1,0
2020-04-15,514.88,13.2967412587413,6.28571428571429,41.1428571428571,20.6164335664336,0,0,1,1,0
2020-04-16,516.8,12.7945454545455,6.42857142857143,34.7142857142857,21.4458741258741,0,0,1,1,0
2020-04-17,473.67,12.5096944444444,6.57142857142857,28.2857142857143,18.7522916666667,0,0,1,1,0
2020-04-18,432.11,13.2113076923077,6.71428571428571,21.8571428571429,16.7606293706294,0,0,1,1,0
2020-04-19,316.58,12.9570709219858,6.85714285714286,15.4285714285714,17.1110714285714,0,0,1,1,0
2020-04-20,328.47,12.9663958333333,7,9,17.3038888958333,0,0,0,0,0
2020-04-21,384,13.1246643356643,6.85714285714286,8.14285714285714,18.345034965035,0,0,1,1,0
2020-04-22,524.15,13.1915845070423,6.71428571428571,7.28571428571429,15.1146478943662,0,0,1,1,0
2020-04-23,49.17,12.962027972028,6.57142857142857,6.42857142857143,17.2765034965035,0,0,1,1,0
2020-04-24,420.12,13.1542391304348,6.42857142857143,5.57142857142857,21.4107971014493,0,0,1,1,0
2020-04-25,140.43,13.7677430555556,6.28571428571429,4.71428571428571,14.2698611041667,0,0,1,1,0
2020-04-26,309,13.6248461538462,6.14285714285714,3.85714285714286,13.6447552587413,0,0,1,1,0
2020-04-27,549.38,14.218676056338,6,3,8.81612678169014,0,0,0,0,0
2020-04-28,237.54,13.9753986013986,5.85714285714286,3.85714285714286,8.3811888041958,0,0,1,1,0
2020-04-29,284.74,13.9822152777778,5.71428571428571,4.71428571428571,6.69013888194444,0,0,1,1,0
2020-04-30,222.93,14.2501041666667,5.57142857142857,5.57142857142857,5.59423611111111,0,0,1,1,0
2020-05-01,255.3,14.4126690140845,5.42857142857143,6.42857142857143,5.26183097887324,0,0,1,1,0
2020-05-02,532.1,13.9141180555556,5.28571428571429,7.28571428571429,4.94645833333333,0,0,1,1,0
2020-05-03,459.4,14.1086597222222,5.14285714285714,8.14285714285714,5.69437500694444,0,0,1,1,0
2020-05-04,570.46,15.9324513888889,5,9,4.21708333333333,0,0,0,0,0
2020-05-05,167.34,15.7233194444444,5,9.42857142857143,5.19965277083333,0,0,1,1,0
2020-05-06,288.78,15.4487083333333,5,9.85714285714286,6.79638888194444,0,0,1,1,0
2020-05-07,563.19,14.8249718309859,5,10.2857142857143,4.00295774647887,0,0,1,1,0
2020-05-08,196.04,14.5159791666667,5,10.7142857142857,4.88548611111111,0,0,1,1,0
2020-05-09,573.46,13.966034965035,5,11.1428571428571,6.6886013986014,0,0,1,1,0
2020-05-10,583.61,13.4856993006993,5,11.5714285714286,4.60408450704225,0,0,1,1,0
2020-05-11,465.48,13.9771865671642,5,12,3.63436090225564,0,0,0,0,0
2020-05-12,513.91,13.9162167832168,5,13.8571428571429,3.46846153846154,0,0,1,1,0
2020-05-13,320.04,13.9526549295775,5,15.7142857142857,4.25957747183099,0,0,1,1,0
2020-05-14,395.2,14.1932411347518,5,17.5714285714286,3.83113475177305,0,0,1,1,0
2020-05-15,580.6,14.621246031746,5,19.4285714285714,3.16142857142857,0,0,1,1,0
2020-05-16,581.62,15.9824722222222,5,21.2857142857143,3.49458333333333,0,0,1,1,0
2020-05-17,338.44,16.2369652777778,5,23.1428571428571,3.98520833333333,0,0,1,1,0
2020-05-18,220.72,16.6721654676259,5,25,5.53201438848921,0,0,0,0,0
2020-05-19,86.41,17.1943680555556,5.28571428571429,24.1428571428571,7.71479166666667,0,0,1,1,0
2020-05-20,72.03,15.6190069444444,5.57142857142857,23.2857142857143,7.69555553472222,0,0,1,1,0
2020-05-21,77.04,14.0169645390071,5.85714285714286,22.4285714285714,8.08829790070922,0,0,1,1,0
2020-05-22,400.63,13.2427916666667,6.14285714285714,21.5714285714286,6.47437498611111,0,0,1,1,0
2020-05-23,410.18,13.2988263888889,6.42857142857143,20.7142857142857,5.59888889583333,0,0,1,1,0
2020-05-24,499.9,13.7096223776224,6.71428571428571,19.8571428571429,7.05041957342657,0,0,1,1,0
2020-05-25,177.83,13.8589562043796,7,19,7.79751823357664,0,0,0,0,0
2020-05-26,311.56,14.1865664335664,7,19.2222222222222,7.78272728671329,0,0,1,1,0
2020-05-27,147.61,14.3167972027972,7,19.4444444444444,9.36342658041958,0,0,1,1,0
2020-05-28,399.1,15.149958041958,7,19.6666666666667,9.53090906993007,0,0,1,1,0
2020-05-29,386.35,15.2886363636364,7,19.8888888888889,8.79972027272727,0,0,1,1,0
2020-05-30,594.18,15.6732867132867,7,20.1111111111111,7.96489511188811,0,0,1,1,0
2020-05-31,588.65,16.2953541666667,7,20.3333333333333,6.71625000694444,0,0,1,1,0
2020-06-01,626.28,17.4262097902098,7,20.5555555555556,5.57412588111888,0,0,1,1,0
2020-06-02,584.91,17.4915972222222,7,20.7777777777778,6.45236110416667,0,0,1,1,0
2020-06-03,608.7,17.8201180555556,7,21,5.90993055555556,0,0,0,0,0
2020-06-04,445.2,18.358041958042,5.6,19.2,5.56146853846154,0,0,1,1,0
2020-06-05,367.72,18.802,4.2,17.4,6.04725352816901,0,0,1,1,0
2020-06-06,557.86,19.0662013888889,2.8,15.6,6.58625,0,0,1,1,0
2020-06-07,629.4,19.6382042253521,1.4,13.8,5.80345070422535,0,0,1,1,0
2020-06-08,538.09,20.2389927536232,0,12,5.87623188405797,0,0,0,0,0
2020-06-09,472.19,20.4598811188811,2,11.75,6.26762238461538,0,0,1,1,0
2020-06-10,421.17,20.944048951049,4,11.5,6.69475525874126,0,0,1,1,0
2020-06-11,405.1,21.5186083916084,6,11.25,10.1918881188811,0,0,1,1,0
2020-06-12,598.85,23.257838028169,8,11,6.62197180985916,0,0,0,0,0
2020-06-13,523.24,23.02975,7.6,10.2,5.91888888888889,0,0,1,1,0
2020-06-14,389.33,22.5388819444444,7.2,9.4,6.11756944444444,0,0,1,1,0
2020-06-15,125.21,21.8466527777778,6.8,8.6,6.41805555555556,0,0,1,1,0
2020-06-16,131.47,20.4350138888889,6.4,7.8,7.25736111111111,0,0,1,1,0
2020-06-17,104.61,19.0507638888889,6,7,6.17881945138889,0,0,1,1,0
2020-06-18,318.24,16.5241805555556,5.6,6.2,11.500763875,0,0,1,1,0
2020-06-19,307.1,16.7395902777778,5.2,5.4,12.2895833402778,0,0,1,1,0
2020-06-20,587.84,16.9740138888889,4.8,4.6,9.39444443055556,0,0,1,1,0
2020-06-21,521.73,17.4460769230769,4.4,3.8,7.42566434265734,0,0,1,1,0
2020-06-22,533.12,17.7700281690141,4,3,6.2021831056338,0,0,0,0,0
2020-06-23,400.2,18.2349718309859,4.14285714285714,3.71428571428571,5.70338027464789,0,0,1,1,0
2020-06-24,631.14,18.5872027972028,4.28571428571429,4.42857142857143,5.8611188951049,0,0,1,1,0
2020-06-25,525.43,19.1388333333333,4.42857142857143,5.14285714285714,4.72104166666667,0,0,1,1,0
2020-06-26,504.06,19.7003125,4.57142857142857,5.85714285714286,4.78111111111111,0,0,1,1,0
2020-06-27,547.37,20.0846408450704,4.71428571428571,6.57142857142857,4.29253521126761,0,0,1,1,0
2020-06-28,252.77,20.4259513888889,4.85714285714286,7.28571428571429,5.17840277777778,0,0,1,1,0
2020-06-29,539.07,21.6691510791367,5,8,4.75330935251799,0,0,0,0,0
2020-06-30,443.88,21.3589160839161,4.85714285714286,8.71428571428571,4.99146853146853,0,0,1,1,0
2020-07-01,608.98,21.5651458333333,4.71428571428571,9.42857142857143,4.4369444375,0,0,1,1,0
2020-07-02,581.42,22.196027972028,4.57142857142857,10.1428571428571,4.21587412587413,0,0,1,1,0
2020-07-03,390,22.698125,4.42857142857143,10.8571428571429,4.61868055555556,0,0,1,1,0
2020-07-04,381.491666666667,23.1526503496504,4.28571428571429,11.5714285714286,4.4193006993007,1,0,1,1,0
2020-07-05,372.983333333333,23.5315902777778,4.14285714285714,12.2857142857143,4.86013888194444,1,0,1,1,0
2020-07-06,364.475,23.9352302158273,4,13,4.84928057553957,1,0,0,0,0
2020-07-07,355.966666666667,24.4954027777778,4.14285714285714,13.2857142857143,4.95527777777778,1,0,1,1,0
2020-07-08,347.458333333333,24.8905833333333,4.28571428571429,13.5714285714286,5.08645833333333,1,0,1,1,0
2020-07-09,338.95,25.0859097222222,4.42857142857143,13.8571428571429,5.83694444444444,1,0,1,1,0
2020-07-10,330.441666666667,25.3351538461538,4.57142857142857,14.1428571428571,6.24237762937063,1,0,1,1,0
2020-07-11,321.933333333333,25.6564236111111,4.71428571428571,14.4285714285714,5.44229166666667,1,0,1,1,0
2020-07-12,313.425,25.8564577464789,4.85714285714286,14.7142857142857,4.785,1,0,1,1,0
2020-07-13,304.916666666667,25.7595035971223,5,15,4.0826618705036,1,0,0,0,0
2020-07-14,296.408333333333,25.6233566433566,5.71428571428571,15.5714285714286,4.26916083916084,1,0,1,1,0
2020-07-15,287.9,25.5183591549296,6.42857142857143,16.1428571428571,4.8080985915493,1,0,1,1,0
2020-07-16,279.391666666667,25.6137083333333,7.14285714285714,16.7142857142857,5.88562500694444,1,0,1,1,0
2020-07-17,270.883333333333,26.0819230769231,7.85714285714286,17.2857142857143,5.74174825174825,1,0,1,1,0
2020-07-18,262.375,26.5627291666667,8.57142857142857,17.8571428571429,4.70243055555556,1,0,1,1,0
2020-07-19,253.866666666667,26.5192708333333,9.28571428571428,18.4285714285714,4.758125,1,0,1,1,0
2020-07-20,245.358333333333,26.7280428571429,10,19,5.80528572142857,1,0,0,0,0
2020-07-21,236.85,26.9095524475524,10.2857142857143,19.1428571428571,7.11790207692308,0,0,1,1,0
2020-07-22,456.7,26.9587357142857,10.5714285714286,19.2857142857143,5.10778571428571,0,0,1,1,0
2020-07-23,328.89,26.7905244755245,10.8571428571429,19.4285714285714,4.78223777622378,0,0,1,1,0
2020-07-24,2.48,26.3915416666667,11.1428571428571,19.5714285714286,4.33416666666667,0,0,1,1,0
2020-07-25,1.14,26.2283541666667,11.4285714285714,19.7142857142857,4.10076388888889,0,0,1,1,0
2020-07-26,29.7,26.2571666666667,11.7142857142857,19.8571428571429,4.92930554861111,0,0,1,1,0
2020-07-27,502.54,25.9982978723404,12,20,4.70602836879433,0,0,0,0,0
2020-07-28,454.77,26.0317394366197,11.4285714285714,20,4.4787323943662,0,0,1,1,0
2020-07-29,426.41,26.0677916666667,10.8571428571429,20,4.49638888888889,0,0,1,1,0
2020-07-30,319.75,26.1329236111111,10.2857142857143,20,4.27576388888889,0,0,1,1,0
2020-07-31,295.99,25.8095944055944,9.71428571428572,20,5.20999999300699,0,0,1,1,0
2020-08-01,359.58,25.6474027777778,9.14285714285714,20,3.31847222222222,0,0,1,1,0
2020-08-02,421.79,25.5862291666667,8.57142857142857,20,3.54791666666667,0,0,1,1,0
2020-08-03,180.58,25.5021167883212,8,20,4.60430656934307,0,0,0,0,0
2020-08-04,538.27,25.252985915493,8.14285714285714,19.4285714285714,4.53901408450704,0,0,1,1,0
2020-08-05,421.51,25.034625,8.28571428571429,18.8571428571429,4.14187500694444,0,0,1,1,0
2020-08-06,337.88,24.795875,8.42857142857143,18.2857142857143,4.62145834722222,0,0,1,1,0
2020-08-07,461.16,24.708232,8.57142857142857,17.7142857142857,5.944960008,0,0,1,1,0
2020-08-08,467.87,24.7381134751773,8.71428571428571,17.1428571428571,6.54780140425532,0,0,1,1,0
2020-08-09,499.42,24.7432013888889,8.85714285714286,16.5714285714286,7.14486111111111,0,0,1,1,0
2020-08-10,461.25,25.0757021276596,9,16,6.25134753900709,0,0,0,0,0
2020-08-11,481.07,25.1550629370629,8.71428571428571,15.8571428571429,6.72258741258741,0,0,1,1,0
2020-08-12,306.86,25.2766041666667,8.42857142857143,15.7142857142857,7.34395833333333,0,0,1,1,0
2020-08-13,213.81,25.3978333333333,8.14285714285714,15.5714285714286,8.43166668055555,0,0,1,1,0
2020-08-14,206.03,25.3253541666667,7.85714285714286,15.4285714285714,7.17013889583333,0,0,1,1,0
2020-08-15,93.64,25.4162957746479,7.57142857142857,15.2857142857143,7.11345070422535,0,0,1,1,0
2020-08-16,217.21,24.1022237762238,7.28571428571429,15.1428571428571,6.36167832867133,0,0,1,1,0
2020-08-17,428.76,23.3897619047619,7,15,5.66365079365079,0,0,0,0,0
2020-08-18,416.27,23.2812986111111,7.14285714285714,15,6.37118054861111,0,0,1,1,0
2020-08-19,449.63,23.4822937062937,7.28571428571429,15,6.03482517482517,0,0,1,1,0
2020-08-20,411.32,23.6021888111888,7.42857142857143,15,6.33027971328671,0,0,1,1,0
2020-08-21,172.76,23.6487021276596,7.57142857142857,15,7.18886521985816,0,0,1,1,0
2020-08-22,336.06,23.7675902777778,7.71428571428571,15,8.28951393055556,0,0,1,1,0
2020-08-23,405.24,23.8554791666667,7.85714285714286,15,6.56541666666667,0,0,1,1,0
2020-08-24,415.27,24.0593333333333,8,15,7.33768114492754,0,0,0,0,0
2020-08-25,461.14,24.2404965034965,7.88888888888889,17.7777777777778,8.02244753846154,0,0,1,1,0
2020-08-26,441.7,24.9032430555556,7.77777777777778,20.5555555555556,8.61993054861111,0,0,1,1,0
2020-08-27,362.21,24.7353943661972,7.66666666666667,23.3333333333333,9.43028167605634,0,0,1,1,0
2020-08-28,322.79,24.9652937062937,7.55555555555556,26.1111111111111,9.71482516083916,0,0,1,1,0
2020-08-29,277.48,25.0262013888889,7.44444444444444,28.8888888888889,9.73833334027778,0,0,1,1,0
2020-08-30,370.34,25.4474722222222,7.33333333333333,31.6666666666667,8.51090279166667,0,0,1,1,0
2020-08-31,87.68,25.2,7.22222222222222,34.4444444444444,8.86475524475524,0,0,1,1,0
2020-09-01,134.08,24.0055845070423,7.11111111111111,37.2222222222222,7.98711266901408,0,0,1,1,0
2020-09-02,381.92,23.7780147058824,7,40,8.80036763235294,0,0,0,0,0
2020-09-03,404.86,23.8372307692308,7.44444444444444,37.6666666666667,10.2317482587413,0,0,1,1,0
2020-09-04,407.25,23.9482361111111,7.88888888888889,35.3333333333333,12.5731249930556,0,0,1,1,0
2020-09-05,470.74,24.1517013888889,8.33333333333333,33,12.4115972152778,0,0,1,1,0
2020-09-06,433,23.9341748251748,8.77777777777778,30.6666666666667,12.9723076993007,0,0,1,1,0
2020-09-07,434.87,23.5150985915493,9.22222222222222,28.3333333333333,13.8365492957746,0,0,1,1,0
2020-09-08,426.56,23.3943888888889,9.66666666666667,26,12.984055958042,0,0,1,1,0
2020-09-09,204.1,23.3173541666667,10.1111111111111,23.6666666666667,11.3438888888889,0,0,1,1,0
2020-09-10,249.24,23.1765902777778,10.5555555555556,21.3333333333333,10.5072916805556,0,0,1,1,0
2020-09-11,258.78,23.3966071428571,11,19,9.31042856428572,0,0,0,0,0
2020-09-12,101.33,23.3998402777778,12.75,16.75,8.762013875,0,0,1,1,0
2020-09-13,310.55,23.1865642857143,14.5,14.5,10.5157857214286,0,0,1,1,0
2020-09-14,322.02,23.4366643356643,16.25,12.25,11.1561538601399,0,0,1,1,0
2020-09-15,274.52,23.1999421487603,18,10,9.86115701652893,0,0,0,0,0
2020-09-16,240.17,22.2042867132867,16.5,11.5,13.3331468461538,0,0,1,1,0
2020-09-17,55.49,21.3966388888889,15,13,12.4579861111111,0,0,1,1,0
2020-09-18,314.3,21.0647412587413,13.5,14.5,10.9723776223776,0,0,1,1,0
2020-09-19,328.18,20.6814366197183,12,16,9.36042255633803,0,0,1,1,0
2020-09-20,403.43,19.5524680851064,10.5,17.5,8.33120567375886,0,0,1,1,0
2020-09-21,398.58,18.9097152777778,9,19,8.07944444444444,0,0,0,0,0
2020-09-22,375.64,18.5126319444444,9,19.4444444444444,9.6111888041958,0,0,1,1,0
2020-09-23,329.6,18.2812847222222,9,19.8888888888889,8.53412588111888,0,0,1,1,0
2020-09-24,130.85,18.0577777777778,9,20.3333333333333,8.71685313986014,0,0,1,1,0
2020-09-25,115.3,17.9925069444444,9,20.7777777777778,9.11363636363636,0,0,1,1,0
2020-09-26,551.91,17.921041958042,9,21.2222222222222,6.80440559440559,0,0,1,1,0
2020-09-27,335.08,17.8088671328671,9,21.6666666666667,6.30774649295775,0,0,1,1,0
2020-09-28,196.9,17.9132638888889,9,22.1111111111111,7.31826392361111,0,0,1,1,0
2020-09-29,40.93,18.3637013888889,9,22.5555555555556,8.65148936879433,0,0,1,1,0
2020-09-30,425.1,17.7671642857143,9,23,5.33135713571429,0,0,0,0,0
2020-10-01,298.17,17.7907013888889,8.83333333333333,21.3333333333333,5.66777777777778,0,0,1,1,0
2020-10-02,393.77,17.8339027777778,8.66666666666667,19.6666666666667,5.60694444444444,0,0,1,1,0
2020-10-03,506.56,17.2445138888889,8.5,18,5.17131944444444,0,0,1,1,0
2020-10-04,325.74,16.965006993007,8.33333333333333,16.3333333333333,5.05363636363636,0,0,1,1,0
2020-10-05,349.17,17.0768263888889,8.16666666666667,14.6666666666667,5.28458333333333,0,0,1,1,0
2020-10-06,342.65,16.5802013888889,8,13,5.09263888888889,0,0,0,0,0
2020-10-07,336.54,16.596,8.85714285714286,12.4285714285714,5.28706293706294,0,0,1,1,0
2020-10-08,347,17.1755347222222,9.71428571428571,11.8571428571429,6.23270833333333,0,0,1,1,0
2020-10-09,249.57,17.0402781954887,10.5714285714286,11.2857142857143,6.11563911278196,0,0,1,1,0
2020-10-10,75.53,17.0128263888889,11.4285714285714,10.7142857142857,7.01083334027778,0,0,1,1,0
2020-10-11,51.04,16.9535182481752,12.2857142857143,10.1428571428571,8.63569345985401,0,0,1,1,0
2020-10-12,81.08,17.1847291666667,13.1428571428571,9.57142857142857,9.82784720833333,0,0,1,1,0
2020-10-13,286.09,17.1948958333333,14,9,9.13645834027778,0,0,0,0,0
2020-10-14,326.28,17.0655539568345,13,18.5,6.83172661870504,0,0,1,1,0
2020-10-15,276.73,16.3753216783217,12,28,4.29041958741259,0,0,1,1,0
2020-10-16,141.43,16.7637013888889,11,37.5,6.70569444444444,0,0,1,1,0
2020-10-17,312.19,15.8349652777778,10,47,6.33090277777778,0,0,1,1,0
2020-10-18,305.66,15.1700281690141,9,56.5,5.20570422535211,0,0,1,1,0
2020-10-19,296.21,15.0471217391304,8,66,6.35086956521739,0,0,0,0,0
2020-10-20,291.88,15.112216,8.44444444444444,59.7777777777778,7.262480016,0,0,1,1,0
2020-10-21,293.61,14.9213819444444,8.88888888888889,53.5555555555556,7.72444445138889,0,0,1,1,0
2020-10-22,289.24,15.0442624113475,9.33333333333333,47.3333333333333,10.5486524751773,0,0,1,1,0
2020-10-23,281.87,15.1782847222222,9.77777777777778,41.1111111111111,16.4247916666667,0,0,1,1,0
2020-10-24,204.59,15.3533006993007,10.2222222222222,34.8888888888889,23.2388811188811,0,0,1,1,0
2020-10-25,48.32,15.3707253521127,10.6666666666667,28.6666666666667,25.3124647887324,0,0,1,1,0
2020-10-26,257.9,15.7760979020979,11.1111111111111,22.4444444444444,25.1997202727273,0,0,1,1,0
2020-10-27,109.78,16.2820985915493,11.5555555555556,16.2222222222222,19.3340845070423,0,0,1,1,0
2020-10-28,69.17,16.1927291666667,12,10,20.2768750069444,0,0,0,0,0
2020-10-29,91.39,16.0744545454545,10.8,92.6,24.5468531468531,0,0,1,1,0
2020-10-30,180.36,16.4995352112676,9.6,175.2,15.9302816830986,0,0,1,1,0
2020-10-31,217.41,15.0922237762238,8.4,257.8,11.4144755174825,0,0,1,1,0
2020-11-01,132.63,14.2757202797203,7.2,340.4,10.5053846363636,0,0,1,1,0
2020-11-02,136.76652173913,13.4326197183099,6,423,7.86422535915493,1,0,0,0,0
2020-11-03,140.903043478261,12.5811538461538,6.71428571428571,369.142857142857,8.77979016083916,1,0,1,1,0
2020-11-04,145.039565217391,12.1186573426573,7.42857142857143,315.285714285714,9.5012586993007,1,0,1,1,0
2020-11-05,149.176086956522,12.0498333333333,8.14285714285714,261.428571428571,11.0544444583333,1,0,1,1,0
2020-11-06,153.312608695652,12.3335694444444,8.85714285714286,207.571428571429,11.8115972361111,1,0,1,1,0
2020-11-07,157.449130434783,12.2015774647887,9.57142857142857,153.714285714286,10.3058450492958,1,0,1,1,0
2020-11-08,161.585652173913,12.5513706293706,10.2857142857143,99.8571428571429,11.9957342517483,1,0,1,1,0
2020-11-09,165.722173913043,12.5886014492754,11,46,20.6998550797101,1,0,0,0,0
2020-11-10,169.858695652174,12.5441666666667,10.8695652173913,47.4782608695652,33.6939583333333,1,0,1,1,0
2020-11-11,173.995217391304,12.8106433566434,10.7391304347826,48.9565217391304,45.0218181818182,1,0,1,1,0
2020-11-12,178.131739130435,13.6597291666667,10.6086956521739,50.4347826086957,41.8839583333333,1,0,1,1,0
2020-11-13,182.268260869565,13.5056944444444,10.4782608695652,51.9130434782609,16.036111125,1,0,1,1,0
2020-11-14,186.404782608696,13.6614825174825,10.3478260869565,53.3913043478261,14.0383216853147,1,0,1,1,0
2020-11-15,190.541304347826,12.7323263888889,10.2173913043478,54.8695652173913,9.99861111111111,1,0,1,1,0
2020-11-16,194.677826086957,12.2549440559441,10.0869565217391,56.3478260869565,9.92083915384615,1,0,1,1,0
2020-11-17,198.814347826087,11.7055314685315,9.95652173913044,57.8260869565217,8.62111887412587,1,0,1,1,0
2020-11-18,202.950869565217,10.9086666666667,9.82608695652174,59.304347826087,8.28451388888889,1,0,1,1,0
2020-11-19,207.087391304348,10.0985874615385,9.69565217391304,60.7826086956522,8.3386713006993,1,0,1,1,0
2020-11-20,211.223913043478,9.65913983916084,9.56521739130435,62.2608695652174,8.83209793006993,1,0,1,1,0
2020-11-21,215.360434782609,9.97812500694444,9.43478260869565,63.7391304347826,8.275625,1,0,1,1,0
2020-11-22,219.496956521739,10.1897342867133,9.30434782608696,65.2173913043478,10.2141958181818,1,0,1,1,0
2020-11-23,223.63347826087,10.2246736111111,9.17391304347826,66.695652173913,10.040208375,1,0,1,1,0
2020-11-24,227.77,9.77748578571428,9.04347826086956,68.1739130434783,9.22271428571429,0,0,1,1,0
