"datetime","AirTemp_C_mean","PAR_umolm2s_mean","WindSpeed_ms_mean","Flow_cms_mean","Temp_C_mean","SRP_ugL","DIN_ugL","LightAttenuation_Kd","Chla_ugL_mean","Flag_AirTemp_C_mean","Flag_PAR_umolm2s_mean","Flag_WindSpeed_ms_mean","Flag_Flow_cms_mean","Flag_Temp_C_mean","Flag_SRP_ugL","Flag_DIN_ugL","Flag_LightAttenuation_Kd","Flag_Chla_ugL_mean"
2019-12-19,-1.79,227.037482014389,2.56,0.007,4.32296527777778,5.19444444444444,3.40277777777778,1.40760233918129,7.18279720979021,0,1,0,0,0,1,1,1,0
2019-12-20,3.16,228.83690647482,2.33,0.00702083333333333,3.87000694444444,5.16666666666667,3.41666666666667,1.40116959064328,7.57500001388889,0,1,0,0,0,1,1,1,0
2019-12-21,1.82,230.636330935252,0.99,0.007,3.765125,5.13888888888889,3.43055555555556,1.39473684210526,6.07805554861111,0,1,0,0,0,1,1,1,0
2019-12-22,4.24,232.435755395683,1.91,0.007,3.62372916666667,5.11111111111111,3.44444444444444,1.38830409356725,7.46944445833333,0,1,0,0,0,1,1,1,0
2019-12-23,6.94,234.235179856115,1.81,0.007,3.74391666666667,5.08333333333333,3.45833333333333,1.38187134502924,7.79090907692308,0,1,0,0,0,1,1,1,0
2019-12-24,8.45,236.034604316547,2.49,0.007,3.89002777777778,5.05555555555556,3.47222222222222,1.37543859649123,7.94395834027778,0,1,0,0,0,1,1,1,0
2019-12-25,5.33,237.834028776978,1.51,0.00623958333333333,4.17503496503496,5.02777777777778,3.48611111111111,1.36900584795322,8.18041958741259,0,1,0,0,0,1,1,1,0
2019-12-26,8.95,239.63345323741,2.36,0.006,4.18534265734266,5,3.5,1.3625730994152,7.70314686013986,0,1,0,0,0,1,1,1,0
2019-12-27,9.01,241.432877697842,1.66,0.006,4.62121126760563,4.97222222222222,3.51388888888889,1.35614035087719,8.34326242553191,0,1,0,0,0,1,1,1,0
2019-12-28,12.57,243.232302158273,1.96,0.006,5.14184722222222,4.94444444444444,3.52777777777778,1.34970760233918,9.28293706293706,0,1,0,0,0,1,1,1,0
2019-12-29,12.04,245.031726618705,1.76,0.00697916666666666,5.30085314685315,4.91666666666667,3.54166666666667,1.34327485380117,9.15069931468532,0,1,0,0,0,1,1,1,0
2019-12-30,16.71,246.831151079137,2.9,0.00746875,5.55379020979021,4.88888888888889,3.55555555555556,1.33684210526316,8.51146848951049,0,1,0,0,0,1,1,1,0
2019-12-31,9.83,248.630575539568,2.22,0.00655208333333333,6.42742361111111,4.86111111111111,3.56944444444444,1.33040935672515,9.64069931468531,0,1,0,0,0,1,1,1,0
2020-01-01,6.97,250.43,2.43,0.006,5.96084722222222,4.83333333333333,3.58333333333333,1.32397660818713,9.24486113194444,0,0,0,0,0,1,1,1,0
2020-01-02,7.53,116.1,1.63,0.00601041666666666,5.89085211267606,4.80555555555556,3.59722222222222,1.31754385964912,10.1164084577465,0,0,0,0,0,1,1,1,0
2020-01-03,8.84,47.11,1.17,0.0074375,5.95132638888889,4.77777777777778,3.61111111111111,1.31111111111111,10.0095139097222,0,0,0,0,0,1,1,1,0
2020-01-04,12.83,112.82,1.68,0.00809375,6.35583216783217,4.75,3.625,1.3046783625731,10.9455244755245,0,0,0,0,0,1,1,1,0
2020-01-05,5.21,213.55,2.39,0.00714583333333333,6.30288111888112,4.72222222222222,3.63888888888889,1.29824561403509,10.3990909090909,0,0,0,0,0,1,1,1,0
2020-01-06,7.18,221.41,2.5,0.007,6.00473426573427,4.69444444444444,3.65277777777778,1.29181286549708,9.3020422887324,0,0,0,0,0,1,1,1,0
2020-01-07,2.2,42.48,1.9,0.00709375,5.72942361111111,4.66666666666667,3.66666666666667,1.28538011695906,8.75694445833333,0,0,0,0,0,1,1,1,0
2020-01-08,5.49,205.27,2.74,0.007,5.31138194444444,4.63888888888889,3.68055555555556,1.27894736842105,8.95729163194444,0,0,0,0,0,1,1,1,0
2020-01-09,2.06,208.65,2.04,0.00607291666666666,4.87839160839161,4.61111111111111,3.69444444444444,1.27251461988304,8.44874125174825,0,0,0,0,0,1,1,1,0
2020-01-10,5.9,91.62,1.5,0.0065,4.75467832167832,4.58333333333333,3.70833333333333,1.26608187134503,8.11097904895105,0,0,0,0,0,1,1,1,0
2020-01-11,14.14,36.9,2.93,0.0138020833333333,4.97492361111111,4.55555555555556,3.72222222222222,1.25964912280702,9.31284720138889,0,0,0,0,0,1,1,1,0
2020-01-12,16.59,221.72,2.8,0.0291145833333333,5.96336363636364,4.52777777777778,3.73611111111111,1.25321637426901,9.02936618309859,0,0,0,0,0,1,1,1,0
2020-01-13,10.3,98.81,1.51,0.0150625,7.17714583333333,4.5,3.75,1.24678362573099,8.39118057638889,0,0,0,0,0,1,1,1,0
2020-01-14,11,77.29,1.28,0.01140625,6.95566901408451,4.47222222222222,3.76388888888889,1.24035087719298,9.15464788732394,0,0,0,0,0,1,1,1,0
2020-01-15,11.91,127.53,2.06,0.00946875,7.48358741258741,4.44444444444444,3.77777777777778,1.23391812865497,10.1658741188811,0,0,0,0,0,1,1,1,0
2020-01-16,11.85,229.72,2.35,0.00847916666666666,7.68327084722222,4.41666666666667,3.79166666666667,1.22748538011696,11.2041259020979,0,0,0,0,0,1,1,1,0
2020-01-17,1.58,180.67,3.47,0.00791666666666666,6.92632167832168,4.38888888888889,3.80555555555556,1.22105263157895,8.53839162237762,0,0,0,0,0,1,1,1,0
2020-01-18,1.1,45.4,2.27,0.00780208333333333,5.98793055555556,4.36111111111111,3.81944444444444,1.21461988304094,9.14756945833333,0,0,0,0,0,1,1,1,0
2020-01-19,5.07,218.14,2.6,0.00856249999999999,5.63743356643357,4.33333333333333,3.83333333333333,1.20818713450292,8.7616083986014,0,0,0,0,0,1,1,1,0
2020-01-20,-2.13,245.73,4.63,0.0089375,5.05339160839161,4.30555555555556,3.84722222222222,1.20175438596491,7.94943661267606,0,0,0,0,0,1,1,1,0
2020-01-21,-3.07,249.31,3.98,0.00911458333333333,4.23375524475524,4.27777777777778,3.86111111111111,1.1953216374269,8.36853145454545,0,0,0,0,0,1,1,1,0
2020-01-22,-1.7,249.9,1.42,0.00865624999999999,3.59694444444444,4.25,3.875,1.18888888888889,7.36840278472222,0,0,0,0,0,1,1,1,0
2020-01-23,0.42,136.87,1.61,0.00827083333333333,3.47414685314685,4.22222222222222,3.88888888888889,1.18245614035088,7.19440559440559,0,0,0,0,0,1,1,1,0
2020-01-24,3.62,46.94,1.25,0.0176458333333333,3.49022222222222,4.19444444444444,3.90277777777778,1.17602339181287,8.13664336363636,0,0,0,0,0,1,1,1,0
2020-01-25,8.48,221.31,2.27,0.0243541666666667,3.70665734265734,4.16666666666667,3.91666666666667,1.16959064327485,8.04823940140845,0,0,0,0,0,1,1,1,0
2020-01-26,4.39,159.28,2.25,0.0146875,3.84997222222222,4.13888888888889,3.93055555555556,1.16315789473684,8.22208333333333,0,0,0,0,0,1,1,1,0
2020-01-27,5.19,123.96,1.99,0.0113541666666667,3.79755244755245,4.11111111111111,3.94444444444444,1.15672514619883,8.03657341258741,0,0,0,0,0,1,1,1,0
2020-01-28,4.59,142.62,2.59,0.0095625,3.926125,4.08333333333333,3.95833333333333,1.15029239766082,8.11493056944444,0,0,0,0,0,1,1,1,0
2020-01-29,2.91,187.53,2.39,0.0088125,4.00684615384615,4.05555555555556,3.97222222222222,1.14385964912281,7.57034965034965,0,0,0,0,0,1,1,1,0
2020-01-30,2.49,124.48,1.15,0.008,4.04265034965035,4.02777777777778,3.98611111111111,1.1374269005848,8.01027972027972,0,0,0,0,0,1,1,1,0
2020-01-31,1.58,72.08,0.96,0.008,3.95171223021583,4,4,1.13099415204678,8.7875539352518,0,0,0,0,0,0,0,1,0
2020-02-01,4.05,157.86,1.7,0.008,3.8481875,4.10344827586207,4.41379310344828,1.12456140350877,9.01458333333333,0,0,0,0,0,1,1,1,0
2020-02-02,9.14,281.05,2.55,0.00765625,4.09936805555556,4.20689655172414,4.82758620689655,1.11812865497076,9.89875005555556,0,0,0,0,0,1,1,1,0
2020-02-03,16.46,174.5,2.57,0.00703125,4.38044444444444,4.31034482758621,5.24137931034483,1.11169590643275,9.09736109027778,0,0,0,0,0,1,1,1,0
2020-02-04,16.17,68.89,2.06,0.007,4.98432167832168,4.41379310344828,5.6551724137931,1.10526315789474,9.06027971328671,0,0,0,0,0,1,1,1,0
2020-02-05,14.7,58.09,1.67,0.00890625,5.4706993006993,4.51724137931035,6.06896551724138,1.09883040935673,10.151958020979,0,0,0,0,0,1,1,1,0
2020-02-06,6.65,19.58,1.29,0.0512395833333333,6.25415833333333,4.62068965517241,6.48275862068965,1.09239766081871,10.0640000166667,0,0,0,0,0,1,1,1,0
2020-02-07,8.05,126.85,3.58,0.0492708333333333,5.96513333333333,4.72413793103448,6.89655172413793,1.0859649122807,9.54822223796296,0,0,0,0,1,1,1,1,1
2020-02-08,1.3,226.14,2.1,0.0253645833333333,5.67610833333333,4.82758620689655,7.31034482758621,1.07953216374269,9.03244445925926,0,0,0,0,1,1,1,1,1
2020-02-09,3.65,304.56,1.48,0.0175208333333333,5.38708333333333,4.93103448275862,7.72413793103448,1.07309941520468,8.51666668055556,0,0,0,0,0,1,1,1,0
2020-02-10,6.32,51.09,1.28,0.0161354166666667,5.54530769230769,5.03448275862069,8.13793103448276,1.06666666666667,9.12335662937063,0,0,0,0,0,1,1,1,0
2020-02-11,14.3,124.58,1.21,0.0176041666666667,5.86737857142857,5.13793103448276,8.55172413793103,1.06023391812866,10.5716428714286,0,0,0,0,0,1,1,1,0
2020-02-12,9.13,62.27,2.26,0.0158958333333333,6.97121323529412,5.24137931034483,8.96551724137931,1.05380116959064,10.9772794191176,0,0,0,0,0,1,1,1,0
2020-02-13,10.66,65.14,1.66,0.02184375,6.79877675653595,5.3448275862069,9.37931034482759,1.04736842105263,11.2729799734477,0,0,0,0,1,1,1,1,1
2020-02-14,3.93,311.24,3.02,0.0188333333333333,6.62634027777778,5.44827586206897,9.79310344827586,1.04093567251462,11.5686805277778,0,0,0,0,0,1,1,1,0
2020-02-15,-2.9,295.59,2.27,0.0159166666666667,5.91604861111111,5.55172413793103,10.2068965517241,1.03450292397661,9.46999998611111,0,0,0,0,0,1,1,1,0
2020-02-16,4.67,202.1,1.73,0.01428125,5.43966666666667,5.6551724137931,10.6206896551724,1.0280701754386,9.20458335416667,0,0,0,0,0,1,1,1,0
2020-02-17,8.56,302.07,2.24,0.01290625,5.42426573426573,5.75862068965517,11.0344827586207,1.02163742690058,9.52111886013986,0,0,0,0,0,1,1,1,0
2020-02-18,9.47,103.27,1.43,0.0123958333333333,5.66611111111111,5.86206896551724,11.448275862069,1.01520467836257,11.2839582777778,0,0,0,0,0,1,1,1,0
2020-02-19,10.03,225.86,3.85,0.0116979166666667,6.13802777777778,5.96551724137931,11.8620689655172,1.00877192982456,11.0528472013889,0,0,0,0,0,1,1,1,0
2020-02-20,4.79,74.35,1.8,0.0101041666666667,6.0515625,6.06896551724138,12.2758620689655,1.00233918128655,11.0920138680556,0,0,0,0,0,1,1,1,0
2020-02-21,2.2,339.95,2.66,0.01,5.81755555555556,6.17241379310345,12.6896551724138,0.995906432748538,10.1919444583333,0,0,0,0,0,1,1,1,0
2020-02-22,5.89,338.69,2.49,0.00995833333333333,5.6788125,6.27586206896552,13.1034482758621,0.989473684210526,11.2059722013889,0,0,0,0,0,1,1,1,0
2020-02-23,8.64,343.35,2.06,0.00951041666666666,5.47348611111111,6.37931034482759,13.5172413793103,0.983040935672515,12.7192361180556,0,0,0,0,0,1,1,1,0
2020-02-24,8.47,113.8,1.6,0.00933333333333333,5.87647887323944,6.48275862068965,13.9310344827586,0.976608187134503,13.2145070633803,0,0,0,0,0,1,1,1,0
2020-02-25,10.74,249.16,1.6,0.0110833333333333,5.67936111111111,6.58620689655172,14.3448275862069,0.970175438596491,11.1448611458333,0,0,0,0,0,1,1,1,0
2020-02-26,12.13,280.9,2.31,0.0103541666666667,6.73892307692308,6.68965517241379,14.7586206896552,0.963742690058479,13.8378321538462,0,0,0,0,0,1,1,1,0
2020-02-27,4.05,350.11,3.1,0.00946875,6.92525,6.79310344827586,15.1724137931034,0.957309941520468,12.3460416458333,0,0,0,0,0,1,1,1,0
2020-02-28,2.91,215.34,2.46,0.009,6.19902083333333,6.89655172413793,15.5862068965517,0.950877192982456,11.4965278055556,0,0,0,0,0,1,1,1,0
2020-02-29,2.08,365.05,2.66,0.009,6.00011888111888,7,16,0.944444444444444,11.0104895454545,0,0,0,0,0,0,0,0,0
2020-03-01,5.1,360.78,1.99,0.009,5.961125,7,15.8666666666667,0.970416666666667,10.1655555625,0,0,0,0,0,1,1,1,0
2020-03-02,8.74,144.87,2.61,0.009,5.90832638888889,7,15.7333333333333,0.996388888888889,12.5977777430556,0,0,0,0,0,1,1,1,0
2020-03-03,12.56,166.47,1.76,0.00951041666666666,6.02654225352113,7,15.6,1.02236111111111,14.1784506971831,0,0,0,0,0,1,1,1,0
2020-03-04,13.48,308.25,2.26,0.009,6.121375,7,15.4666666666667,1.04833333333333,12.2293055833333,0,0,0,0,0,1,1,1,0
2020-03-05,9.79,194,2.06,0.00898958333333333,7.0913986013986,7,15.3333333333333,1.07430555555556,11.7248251608392,0,0,0,0,0,1,1,1,0
2020-03-06,5.51,231.97,2.13,0.00872916666666666,7.05307971014493,7,15.2,1.10027777777778,12.9326087028986,0,0,0,0,0,1,1,1,0
2020-03-07,3.83,401.17,4.2,0.00801041666666666,6.94963636363636,7,15.0666666666667,1.12625,11.6918181748252,0,0,0,0,0,1,1,1,0
2020-03-08,6.09,389.55,2.28,0.008,6.73452777777778,7,14.9333333333333,1.15222222222222,9.85409721527778,0,0,0,0,0,1,1,1,0
2020-03-09,12.52,329.46,2.39,0.008,7.06108333333333,7,14.8,1.17819444444444,9.83729165277778,0,0,0,0,0,1,1,1,0
2020-03-10,16.06,158.68,1.88,0.00839583333333333,7.38344755244755,7,14.6666666666667,1.20416666666667,13.5803546028369,0,0,0,0,0,1,1,1,0
2020-03-11,16.71,294.19,1.72,0.0084375,8.46711806944444,7,14.5333333333333,1.23013888888889,10.3595138888889,0,0,0,0,0,1,1,1,0
2020-03-12,14.34,351.67,2.16,0.008,9.41194453472222,7,14.4,1.25611111111111,9.03388888888889,0,0,0,0,0,1,1,1,0
2020-03-13,18.09,262.11,1.96,0.0120208333333333,10.2165422394366,7,14.2666666666667,1.28208333333333,12.823239443662,0,0,0,0,0,1,1,1,0
2020-03-14,13.07,261.84,2.24,0.00945833333333333,10.9354755034965,7,14.1333333333333,1.30805555555556,14.9844055944056,0,0,0,0,0,1,1,1,0
2020-03-15,7.89,92.61,1.14,0.0103541666666667,11.1021875,7,14,1.33402777777778,12.8336805625,0,0,0,0,0,1,1,1,0
2020-03-16,8.4,157.8,1.2,0.00922916666666666,10.3805251798561,7,13.8666666666667,1.36,16.8968840652174,0,0,0,0,0,1,1,0,0
2020-03-17,9.86,251.24,1.11,0.009,10.2188181818182,7,13.7333333333333,1.31142857142857,18.5661971830986,0,0,0,0,0,1,1,1,0
2020-03-18,9.1,157.77,1.88,0.00939583333333333,10.7003333333333,7,13.6,1.26285714285714,15.4014184255319,0,0,0,0,0,1,1,1,0
2020-03-19,14.94,287.44,1.55,0.010375,10.7013472222222,7,13.4666666666667,1.21428571428571,13.6726573426573,0,0,0,0,0,1,1,1,0
2020-03-20,18.09,180.61,1.77,0.00975,11.0330625,7,13.3333333333333,1.16571428571429,13.5934042695035,0,0,0,0,0,1,1,1,0
2020-03-21,15.25,259.07,2.55,0.00994791666666666,12.7387464788732,7,13.2,1.11714285714286,11.828591556338,0,0,0,0,0,1,1,1,0
2020-03-22,7.57,283.36,2.37,0.009,12.5785,7,13.0666666666667,1.06857142857143,20.462027979021,0,0,0,0,0,1,1,1,0
2020-03-23,5.53,116.96,1.31,0.0116666666666667,12.2871267605634,7,12.9333333333333,1.02,17.9810562957746,0,0,0,0,0,1,1,1,0
2020-03-24,10.26,264.05,2.07,0.01134375,11.7768391608392,7,12.8,0.971428571428571,21.9379021048951,0,0,0,0,0,1,1,0,0
2020-03-25,8.99,273.17,1.88,0.0281875,12.1239305555556,7,12.6666666666667,0.993506493506494,23.4171328601399,0,0,0,0,0,1,1,1,0
2020-03-26,9.22,292.58,1.84,0.0192291666666667,11.5590486111111,7,12.5333333333333,1.01558441558442,24.4714788732394,0,0,0,0,0,1,1,1,0
2020-03-27,17.3,344.91,1.88,0.0148958333333333,12.4682657342657,7,12.4,1.03766233766234,15.7131468601399,0,0,0,0,0,1,1,1,0
2020-03-28,19.58,400.78,1.84,0.0125416666666667,12.7748321678322,7,12.2666666666667,1.05974025974026,17.3931468601399,0,0,0,0,0,1,1,1,0
2020-03-29,21.19,346.27,1.81,0.0113020833333333,13.2041666666667,7,12.1333333333333,1.08181818181818,14.8128472430556,0,0,0,0,0,1,1,1,0
2020-03-30,20.24,411.71,2.63,0.0104166666666667,13.5917708333333,7,12,1.1038961038961,22.5046853006993,0,0,0,0,0,0,0,1,0
2020-03-31,10.8,64.43,1.84,0.014875,14.5537916666667,7,11.6,1.12597402597403,25.851048951049,0,0,0,0,0,1,1,1,0
2020-04-01,6.33,253.86,2.97,0.0151770833333333,13.6306643356643,7,11.2,1.14805194805195,22.5185314685315,0,0,0,0,0,1,1,1,0
2020-04-02,9.43,477.79,3.41,0.0132395833333333,13.0761736111111,7,10.8,1.17012987012987,19.7652777777778,0,0,0,0,0,1,1,1,0
2020-04-03,13.16,490.21,3.11,0.0121875,12.6226388888889,7,10.4,1.19220779220779,17.3381944444444,0,0,0,0,0,1,1,1,0
2020-04-04,15.44,487.66,2.19,0.0113958333333333,12.6923426573427,7,10,1.21428571428571,17.5925874125874,0,0,0,0,0,0,0,0,0
2020-04-05,14.95,405.74,1.29,0.011,12.49015,7.16666666666667,9.66666666666667,1.20079365079365,16.0874285714286,0,0,0,0,0,1,1,1,0
2020-04-06,17.9,425.71,2.22,0.0105520833333333,13.7671805555556,7.33333333333333,9.33333333333333,1.18730158730159,14.1924305486111,0,0,0,0,0,1,1,1,0
2020-04-07,18.15,375.07,1.97,0.0101458333333333,13.3326666666667,7.5,9,1.17380952380952,16.4940972222222,0,0,0,0,0,1,1,1,0
2020-04-08,20.3,268.84,2.12,0.0103229166666667,14.1674366197183,7.66666666666667,8.66666666666667,1.16031746031746,19.1978014184397,0,0,0,0,0,1,1,1,0
2020-04-09,16.82,445.42,3,0.01015625,14.7862237762238,7.83333333333333,8.33333333333333,1.1468253968254,19.8791608391608,0,0,0,0,0,1,1,1,0
2020-04-10,7.18,412.75,2.86,0.00944791666666666,14.8512222222222,8,8,1.13333333333333,15.9233333402778,0,0,0,0,0,0,0,0,0
2020-04-11,8.38,461.04,1.78,0.009,13.578,7.33333333333333,23.3333333333333,1.7,16.2367132867133,0,0,0,0,0,1,1,1,0
2020-04-12,13.55,203.51,1.95,0.01209375,13.5821388888889,6.66666666666667,38.6666666666667,2.26666666666667,18.285625,0,0,0,0,0,1,1,1,0
2020-04-13,17.97,289.38,3.04,0.127479166666667,13.5532430555556,6,54,2.83333333333333,23.2427777777778,0,0,0,0,0,0,0,0,0
2020-04-14,10.43,378.77,3.06,0.101395833333333,13.6980699300699,6.14285714285714,47.5714285714286,2.62285714285714,18.002027965035,0,0,0,0,0,1,1,1,0
2020-04-15,5.78,514.88,3.94,0.099125,13.2967412587413,6.28571428571429,41.1428571428571,2.41238095238095,20.6164335664336,0,0,0,0,0,1,1,1,0
2020-04-16,8.48,516.8,2.25,0.0940208333333333,12.7945454545455,6.42857142857143,34.7142857142857,2.20190476190476,21.4458741258741,0,0,0,0,0,1,1,1,0
2020-04-17,11.16,473.67,3.01,0.0876145833333333,12.5096944444444,6.57142857142857,28.2857142857143,1.99142857142857,18.7522916666667,0,0,0,0,0,1,1,1,0
2020-04-18,11.75,432.11,2.92,0.0830520833333333,13.2113076923077,6.71428571428571,21.8571428571429,1.78095238095238,16.7606293706294,0,0,0,0,0,1,1,1,0
2020-04-19,8.99,316.58,2.51,0.0742083333333333,12.9570709219858,6.85714285714286,15.4285714285714,1.57047619047619,17.3621276595745,0,0,0,0,0,1,1,1,0
2020-04-20,12.79,328.47,1.8,0.0721875,12.9663958333333,7,9,1.36,17.3038888958333,0,0,0,0,0,0,0,0,0
2020-04-21,14.32,384,2.35,0.0650625,13.1246643356643,6.85714285714286,8.14285714285714,1.3175,18.345034965035,0,0,0,0,0,1,1,1,0
2020-04-22,12.3,524.15,2.61,0.056,13.1915845070423,6.71428571428571,7.28571428571429,1.275,15.1146478943662,0,0,0,0,0,1,1,1,0
2020-04-23,11.93,49.17,1.94,0.0542604166666667,12.962027972028,6.57142857142857,6.42857142857143,1.2325,17.2765034965035,0,0,0,0,0,1,1,1,0
2020-04-24,16.31,420.12,1.84,0.05746875,13.1542391304348,6.42857142857143,5.57142857142857,1.19,21.4107971014493,0,0,0,0,0,1,1,1,0
2020-04-25,12.92,140.43,1.98,0.0559895833333333,13.7677430555556,6.28571428571429,4.71428571428571,1.1475,14.2698611041667,0,0,0,0,0,1,1,1,0
2020-04-26,12.32,309,1.8,0.0715729166666667,13.6248461538462,6.14285714285714,3.85714285714286,1.105,13.6447552587413,0,0,0,0,0,1,1,1,0
2020-04-27,11.97,549.38,3.43,0.0665520833333333,14.218676056338,6,3,1.0625,8.81612678169014,0,0,0,0,0,0,0,0,0
2020-04-28,12.78,237.54,1.56,0.0604375,13.9753986013986,5.85714285714286,3.85714285714286,1.02636054421769,8.3811888041958,0,0,0,0,0,1,1,1,0
2020-04-29,16.71,284.74,2.34,0.05753125,13.9822152777778,5.71428571428571,4.71428571428571,0.990221088435374,6.69013888194444,0,0,0,0,0,1,1,1,0
2020-04-30,14.84,222.93,2.63,0.129895833333333,14.2501041666667,5.57142857142857,5.57142857142857,0.954081632653061,5.59423611111111,0,0,0,0,0,1,1,1,0
2020-05-01,12.06,255.3,1.97,0.11159375,14.4126690140845,5.42857142857143,6.42857142857143,0.917942176870748,5.26183097887324,0,0,0,0,0,1,1,1,0
2020-05-02,15.37,532.1,2.54,0.105125,13.9141180555556,5.28571428571429,7.28571428571429,0.881802721088435,4.94645833333333,0,0,0,0,0,1,1,1,0
2020-05-03,21.74,459.4,1.98,0.101760416666667,14.1086597222222,5.14285714285714,8.14285714285714,0.845663265306122,5.69437500694444,0,0,0,0,0,1,1,1,0
2020-05-04,21.01,570.46,2.52,0.0988958333333333,15.9324513888889,5,9,0.809523809523809,4.21708333333333,0,0,0,0,0,0,0,0,0
2020-05-05,13.16,167.34,1.8,0.0946145833333333,15.7233194444444,5,9.42857142857143,0.815306122448979,5.19965277083333,0,0,0,0,0,1,1,1,0
2020-05-06,10.86,288.78,1.81,0.0893333333333333,15.4487083333333,5,9.85714285714286,0.82108843537415,6.79638888194444,0,0,0,0,0,1,1,1,0
2020-05-07,11.43,563.19,2.82,0.08034375,14.8249718309859,5,10.2857142857143,0.82687074829932,4.00295774647887,0,0,0,0,0,1,1,1,0
2020-05-08,13.67,196.04,1.62,0.0715520833333333,14.5159791666667,5,10.7142857142857,0.83265306122449,4.88548611111111,0,0,0,0,0,1,1,1,0
2020-05-09,6.97,573.46,2.62,0.0624270833333333,13.966034965035,5,11.1428571428571,0.83843537414966,6.6886013986014,0,0,0,0,0,1,1,1,0
2020-05-10,9.5,583.61,2.61,0.0556145833333333,13.4856993006993,5,11.5714285714286,0.84421768707483,4.60408450704225,0,0,0,0,0,1,1,1,0
2020-05-11,11.96,465.48,2.7,0.0511770833333333,13.9771865671642,5,12,0.85,3.63436090225564,0,0,0,0,0,0,0,0,0
2020-05-12,10.48,513.91,2.21,0.04509375,13.9162167832168,5,13.8571428571429,0.825714285714286,3.46846153846154,0,0,0,0,0,1,1,1,0
2020-05-13,12.72,320.04,1.78,0.0405520833333333,13.9526549295775,5,15.7142857142857,0.801428571428571,4.25957747183099,0,0,0,0,0,1,1,1,0
2020-05-14,18.06,395.2,1.13,0.0433645833333333,14.1932411347518,5,17.5714285714286,0.777142857142857,3.83113475177305,0,0,0,0,0,1,1,1,0
2020-05-15,20.81,580.6,2.09,0.0444166666666667,14.621246031746,5,19.4285714285714,0.752857142857143,3.16142857142857,0,0,0,0,0,1,1,1,0
2020-05-16,22.64,581.62,1.6,0.0398125,15.9824722222222,5,21.2857142857143,0.728571428571429,3.49458333333333,0,0,0,0,0,1,1,1,0
2020-05-17,22.17,338.44,1.73,0.037,16.2369652777778,5,23.1428571428571,0.704285714285714,3.98520833333333,0,0,0,0,0,1,1,1,0
2020-05-18,19.92,220.72,1.37,0.03828125,16.6721654676259,5,25,0.68,5.53201438848921,0,0,0,0,0,0,0,0,0
2020-05-19,13.03,86.41,2.93,0.106208333333333,17.1943680555556,5.28571428571429,24.1428571428571,0.785238095238095,7.71479166666667,0,0,0,0,0,1,1,1,0
2020-05-20,7.92,72.03,2.33,0.1468125,15.6190069444444,5.57142857142857,23.2857142857143,0.89047619047619,7.69555553472222,0,0,0,0,0,1,1,1,0
2020-05-21,11.48,77.04,3.71,0.163833333333333,14.0169645390071,5.85714285714286,22.4285714285714,0.995714285714286,8.08829790070922,0,0,0,0,0,1,1,1,0
2020-05-22,17.65,400.63,1.68,0.152864583333333,13.2427916666667,6.14285714285714,21.5714285714286,1.10095238095238,6.47437498611111,0,0,0,0,0,1,1,1,0
2020-05-23,19.69,410.18,1.72,0.13096875,13.2988263888889,6.42857142857143,20.7142857142857,1.20619047619048,5.59888889583333,0,0,0,0,0,1,1,1,0
2020-05-24,19.61,499.9,2.04,0.126427083333333,13.7096223776224,6.71428571428571,19.8571428571429,1.31142857142857,7.05041957342657,0,0,0,0,0,1,1,1,0
2020-05-25,17.45,177.83,1.04,0.124125,13.8589562043796,7,19,1.41666666666667,7.79751823357664,0,0,0,0,0,0,0,0,0
2020-05-26,19.77,311.56,0.96,0.119270833333333,14.1865664335664,7,19.2222222222222,1.37037037037037,7.78272728671329,0,0,0,0,0,1,1,1,0
2020-05-27,18.95,147.61,1.08,0.11765625,14.3167972027972,7,19.4444444444444,1.32407407407407,9.36342658041958,0,0,0,0,0,1,1,1,0
2020-05-28,21.31,399.1,2.46,0.120895833333333,15.149958041958,7,19.6666666666667,1.27777777777778,9.53090906993007,0,0,0,0,0,1,1,1,0
2020-05-29,22.05,386.35,1.18,0.117885416666667,15.2886363636364,7,19.8888888888889,1.23148148148148,8.79972027272727,0,0,0,0,0,1,1,1,0
2020-05-30,22.11,594.18,2.07,0.114677083333333,15.6732867132867,7,20.1111111111111,1.18518518518519,7.96489511188811,0,0,0,0,0,1,1,1,0
2020-05-31,19.3,588.65,2.65,0.111385416666667,16.2953541666667,7,20.3333333333333,1.13888888888889,6.71625000694444,0,0,0,0,0,1,1,1,0
2020-06-01,16.63,626.28,2.56,0.107177083333333,17.4262097902098,7,20.5555555555556,1.09259259259259,5.57412588111888,0,0,0,0,0,1,1,1,0
2020-06-02,20.13,584.91,1.45,0.106239583333333,17.4915972222222,7,20.7777777777778,1.0462962962963,6.45236110416667,0,0,0,0,0,1,1,1,0
2020-06-03,26.3,608.7,1.95,0.105114583333333,17.8201180555556,7,21,1,5.90993055555556,0,0,0,0,0,0,0,0,0
2020-06-04,25.17,445.2,1.7,0.105791666666667,18.358041958042,5.6,19.2,1.02666666666667,5.56146853846154,0,0,0,0,0,1,1,1,0
2020-06-05,23.66,367.72,1.37,0.1060625,18.802,4.2,17.4,1.05333333333333,6.04725352816901,0,0,0,0,0,1,1,1,0
2020-06-06,24.5,557.86,2.03,0.103927083333333,19.0662013888889,2.8,15.6,1.08,6.58625,0,0,0,0,0,1,1,1,0
