"datetime","depth","variable","observation"
2018-10-05,5.5,"chla",7.01098831943396
2018-10-08,5.5,"chla",6.48848899728527
2018-10-15,5.5,"chla",2.12402964565844
2018-10-19,5.5,"chla",3.96213134277301
2018-10-22,5.5,"chla",4.50032136230542
2018-10-29,5.5,"chla",4.88210587149234
2018-11-02,5.5,"chla",2.10246957360041
2018-11-07,5.5,"chla",1.68915442273976
2018-11-13,5.5,"chla",3.2699653775295
2018-11-19,5.5,"chla",4.51638854704631
2018-12-06,5.5,"chla",8.37123532217387
2018-12-17,5.5,"chla",8.74131465148528
2019-02-08,5.5,"chla",9.42589782246815
2019-06-03,5.5,"chla",6.58472062080606
2019-06-06,5.5,"chla",7.00733650713488
2019-06-10,5.5,"chla",3.42582159481285
2019-06-13,5.5,"chla",3.89451047193282
2019-06-17,5.5,"chla",2.52508143881808
2019-06-20,5.5,"chla",1.19895669589476
2019-06-24,5.5,"chla",1.18281748850445
2019-06-27,5.5,"chla",1.45214443596161
2019-07-01,5.5,"chla",3.77472482240194
2019-07-03,5.5,"chla",4.22535561491985
2019-07-08,5.5,"chla",2.99633874438752
2019-07-15,5.5,"chla",4.16660339698785
2019-07-18,5.5,"chla",3.32781796040453
2019-07-22,5.5,"chla",3.22558055374666
2019-07-29,5.5,"chla",3.02412330348746
2019-08-01,5.5,"chla",3.10438218226571
2019-08-05,5.5,"chla",2.75590180371679
2019-08-08,5.5,"chla",2.25045820544726
2019-08-12,5.5,"chla",2.0720046042555
2019-08-14,5.5,"chla",2.35122079161178
2019-08-15,5.5,"chla",1.88999579643667
2019-08-19,5.5,"chla",3.5287262683662
2019-08-22,5.5,"chla",3.51563777676559
2019-08-28,5.5,"chla",1.28175660658262
2019-09-02,5.5,"chla",4.45480463594586
2019-09-04,5.5,"chla",1.71543585643185
2019-09-11,5.5,"chla",1.71163542386479
2019-09-20,5.5,"chla",1.49542847357477
2019-09-27,5.5,"chla",0.53636492216669
2019-10-02,5.5,"chla",0.476709604021819
2019-10-04,5.5,"chla",0.389078858859413
2019-10-11,5.5,"chla",0.404679933717884
2019-10-22,5.5,"chla",2.20779593185378
2019-10-23,5.5,"chla",1.90399205201848
2019-10-25,5.5,"chla",1.95911384083468
2019-10-28,5.5,"chla",1.36918303794807
2019-10-30,5.5,"chla",1.36485232156015
2019-11-04,5.5,"chla",5.36289815459051
2019-11-08,5.5,"chla",6.03098627233569
2019-11-20,5.5,"chla",7.57675383245557
2019-12-06,5.5,"chla",8.43635497056261
2020-06-18,5.5,"chla",0.42702654912526
2020-06-22,5.5,"chla",2.30800900712366
2020-06-25,5.5,"chla",9.752867999265
2020-06-28,5.5,"chla",13.061192804667
2020-06-29,5.5,"chla",3.36389997636353
2020-07-02,5.5,"chla",4.09703159561035
2020-07-06,5.5,"chla",3.27874247714121
2020-07-09,5.5,"chla",5.66320926482791
2020-07-13,5.5,"chla",5.80255873288383
2020-07-17,5.5,"chla",6.47699569656103
2020-07-20,5.5,"chla",5.31546509593125
2020-07-23,5.5,"chla",2.08401279406992
2020-07-27,5.5,"chla",1.81066970508628
2020-07-30,5.5,"chla",1.22579576781925
2020-08-03,5.5,"chla",0.343300048847962
2020-08-06,5.5,"chla",1.31700031077543
2020-08-10,5.5,"chla",0.158537110050214
2020-08-17,5.5,"chla",0.74628698686116
2020-08-24,5.5,"chla",-0.186696975281811
2020-09-02,5.5,"chla",-0.190332455683309
2020-09-03,5.5,"chla",-0.190332455683309
2020-09-09,5.5,"chla",-0.190332455683309
2020-09-11,5.5,"chla",-0.190332455683309
2020-09-15,5.5,"chla",-0.190332455683309
2020-09-21,5.5,"chla",-0.190332455683309
2020-09-25,5.5,"chla",-0.190332455683309
2020-09-30,5.5,"chla",-0.190332455683309
2020-10-04,5.5,"chla",-0.190332455683309
2020-10-06,5.5,"chla",-0.190332455683309
2020-10-13,5.5,"chla",-0.190332455683309
2020-10-16,5.5,"chla",-0.190332455683309
2020-10-17,5.5,"chla",-0.190332455683309
2020-10-19,5.5,"chla",1.73746797307653
2020-10-28,5.5,"chla",1.04067779171465
2020-11-02,5.5,"chla",9.09376214153001
2020-11-04,5.5,"chla",10.1318049498836
2020-11-09,5.5,"chla",8.38728631111634
2020-12-14,5.5,"chla",6.75799089400893
2021-03-22,5.5,"chla",26.3300891841059
2021-03-31,5.5,"chla",35.3572783639328
2021-04-16,5.5,"chla",52.1842159485043
2021-04-26,5.5,"chla",29.7464116069884
2021-05-06,5.5,"chla",21.4793510830996
2021-05-14,5.5,"chla",6.81706409012163
2021-05-24,5.5,"chla",0.714643377949049
2021-05-26,5.5,"chla",1.44033558640752
2021-05-28,5.5,"chla",1.97941804020746
2021-05-31,5.5,"chla",1.23033333037619
2021-06-02,5.5,"chla",6.64405799133012
2021-06-04,5.5,"chla",0.000852657053605932
2021-06-07,5.5,"chla",0.0547721880553412
2021-06-10,5.5,"chla",0.245395801938954
2021-06-11,5.5,"chla",-0.0661280207231215
2021-06-15,5.5,"chla",-0.190332455683309
2021-06-18,5.5,"chla",-0.190332455683309
2021-06-21,5.5,"chla",-0.190332455683309
2021-06-28,5.5,"chla",-0.190332455683309
2021-07-07,5.5,"chla",0.412619971535025
2021-07-12,5.5,"chla",0.340771360730646
2021-07-21,5.5,"chla",2.44334118863632
2021-07-26,5.5,"chla",3.45865181201091
2021-08-02,5.5,"chla",1.31878834373483
2021-12-14,5.5,"chla",24.5117193887049
2022-02-24,5.5,"chla",17.7227285667442
2022-03-17,5.5,"chla",29.0781189544968
2022-03-22,5.5,"chla",24.9607824630336
2022-03-29,5.5,"chla",23.2210009486437
2022-04-12,5.5,"chla",19.2168117634589
2022-04-19,5.5,"chla",21.4207290498832
2022-05-02,5.5,"chla",43.334562071567
2022-05-09,5.5,"chla",46.513512448716
2022-05-12,5.5,"chla",33.2589553234664
2022-05-23,5.5,"chla",109.470382926711
2022-05-25,5.5,"chla",103.578939506682
2022-05-31,5.5,"chla",71.7926566951385
2022-06-07,5.5,"chla",41.4093919454757
2022-06-13,5.5,"chla",23.6480117486115
2022-06-15,5.5,"chla",19.0512598662586
2022-06-20,5.5,"chla",4.57941211491852
2022-06-27,5.5,"chla",1.00957450936679
2022-06-30,5.5,"chla",0.673696242296723
2022-07-01,5.5,"chla",0.593732986213807
2022-07-05,5.5,"chla",0.554797550903627
2022-07-11,5.5,"chla",0.467614778556479
2022-07-18,5.5,"chla",0.764344697750186
2022-07-25,5.5,"chla",1.25753362604762
2022-08-01,5.5,"chla",1.45577565056896
2022-08-08,5.5,"chla",2.99242331945642
2022-08-18,5.5,"chla",3.22909889089078
2022-08-22,5.5,"chla",2.83929170720694
2022-08-29,5.5,"chla",4.11210837869617
2022-09-05,5.5,"chla",3.83894878474633
2022-09-13,5.5,"chla",3.75319489011854
2022-09-19,5.5,"chla",3.85583310876286
2022-09-26,5.5,"chla",4.07259673468681
2022-10-03,5.5,"chla",13.2167634173564
2022-10-11,5.5,"chla",11.2972120912484
2022-10-17,5.5,"chla",7.81226706326593
2022-10-24,5.5,"chla",10.9228347781102
2022-11-01,5.5,"chla",10.6957542677391
2022-11-08,5.5,"chla",6.55750886898898
2022-11-16,5.5,"chla",13.8188210114587
2022-11-28,5.5,"chla",20.8778042634904
2022-12-12,5.5,"chla",7.15102253606818
2018-04-20,5.75,"chla",11.0476114011021
2018-04-23,5.75,"chla",15.8715739965585
2018-04-30,5.75,"chla",13.9663256623679
2018-05-04,5.75,"chla",5.19744949933741
2018-05-07,5.75,"chla",1.04564942548698
2018-05-11,5.75,"chla",0.862217513658883
2018-05-14,5.75,"chla",1.29441188779494
2018-05-17,5.75,"chla",1.44495121499109
2018-05-21,5.75,"chla",1.92295221347372
2018-05-28,5.75,"chla",3.69061976454378
2018-05-30,5.75,"chla",3.61334540353609
2018-05-31,5.75,"chla",3.0472579059528
2018-06-04,5.75,"chla",2.27668968274675
2018-06-07,5.75,"chla",3.64414476848397
2018-06-11,5.75,"chla",5.54635787147424
2018-06-14,5.75,"chla",2.64305722086521
2018-06-18,5.75,"chla",3.59036811687332
2018-06-21,5.75,"chla",2.67890920658342
2018-06-25,5.75,"chla",2.48303653982268
2018-06-28,5.75,"chla",1.35373304851035
2018-07-02,5.75,"chla",2.89814533332931
2018-07-05,5.75,"chla",3.06350102570223
2018-07-09,5.75,"chla",3.29834999096144
2018-07-16,5.75,"chla",2.14785913231994
2018-07-19,5.75,"chla",2.33380715392038
2018-07-23,5.75,"chla",1.07123068911404
2018-07-26,5.75,"chla",0.524568188395318
2018-08-02,5.75,"chla",0.744330367769301
2018-08-06,5.75,"chla",2.60898745347051
2018-08-09,5.75,"chla",1.66850582209531
2018-08-10,5.75,"chla",1.7718903267996
2018-08-14,5.75,"chla",1.8532019452854
2018-08-16,5.75,"chla",1.91955180104354
2018-08-20,5.75,"chla",2.18508014956031
2018-08-24,5.75,"chla",2.37411463959578
2018-08-27,5.75,"chla",1.61016831363086
2018-09-03,5.75,"chla",2.57377146525024
2018-09-10,5.75,"chla",1.34314875082054
2018-09-12,5.75,"chla",1.91306047306592
2018-09-17,5.75,"chla",6.75951313337584
2018-09-21,5.75,"chla",6.81492103089372
2018-09-24,5.75,"chla",6.7429604084903
2018-10-01,5.75,"chla",6.69230930980544
2018-10-05,5.75,"chla",7.34811481982622
2018-10-08,5.75,"chla",7.08697573930841
2018-10-15,5.75,"chla",2.05433661334755
2018-10-19,5.75,"chla",3.87616329984998
2018-10-22,5.75,"chla",4.90550621434619
2018-10-29,5.75,"chla",4.77674267573664
2018-11-02,5.75,"chla",1.9692779471849
2018-11-07,5.75,"chla",1.67610456408276
2018-11-13,5.75,"chla",3.47320545175341
2018-11-19,5.75,"chla",4.47298811341926
2018-12-06,5.75,"chla",8.61693840248801
2018-12-17,5.75,"chla",8.37479690073882
2019-02-08,5.75,"chla",9.31497402388361
2019-06-03,5.75,"chla",5.99661040435058
2019-06-06,5.75,"chla",5.53472461999765
2019-06-10,5.75,"chla",3.22164919380066
2019-06-13,5.75,"chla",3.89439652972736
2019-06-17,5.75,"chla",2.38235869328464
2019-06-20,5.75,"chla",1.24168065175632
2019-06-24,5.75,"chla",1.20302714276383
2019-06-27,5.75,"chla",1.46303742736809
2019-07-01,5.75,"chla",2.87170331065017
2019-07-03,5.75,"chla",2.91742881310047
2019-07-08,5.75,"chla",2.33501075290884
2019-07-15,5.75,"chla",3.52168166766368
2019-07-18,5.75,"chla",2.94958075814446
2019-07-22,5.75,"chla",2.97423891053803
2019-07-29,5.75,"chla",2.56088348233585
2019-08-01,5.75,"chla",2.88461697788292
2019-08-05,5.75,"chla",2.26347641204614
2019-08-08,5.75,"chla",2.23775117253447
2019-08-12,5.75,"chla",2.14633113018971
2019-08-14,5.75,"chla",1.95944556641985
2019-08-15,5.75,"chla",1.87886842488595
2019-08-19,5.75,"chla",2.04085408749797
2019-08-22,5.75,"chla",2.29795299680214
2019-08-28,5.75,"chla",1.10509896172234
2019-09-02,5.75,"chla",4.14212882357062
2019-09-04,5.75,"chla",1.33384270264492
2019-09-11,5.75,"chla",1.67215816518106
2019-09-20,5.75,"chla",1.33535076124654
2019-09-27,5.75,"chla",0.462054788173797
2019-10-02,5.75,"chla",0.378705969613499
2019-10-04,5.75,"chla",0.428105557284066
2019-10-11,5.75,"chla",0.381360175168681
2019-10-22,5.75,"chla",1.79578634274503
2019-10-23,5.75,"chla",0.76503578199632
2019-10-25,5.75,"chla",1.84208273574853
2019-10-28,5.75,"chla",1.38130210822171
2019-10-30,5.75,"chla",1.31545094448168
2019-11-04,5.75,"chla",5.25568387434317
2019-11-08,5.75,"chla",6.17953223018748
2019-11-20,5.75,"chla",7.7885138289351
2019-12-06,5.75,"chla",7.92421076843952
2020-06-18,5.75,"chla",0.00675792416601972
2020-06-22,5.75,"chla",2.08811338649965
2020-06-25,5.75,"chla",7.96017289239204
2020-06-28,5.75,"chla",8.33198653456001
2020-06-29,5.75,"chla",1.8391113451765
2020-07-02,5.75,"chla",3.99251067664265
2020-07-06,5.75,"chla",3.15882467922895
2020-07-09,5.75,"chla",5.62990528590912
2020-07-13,5.75,"chla",5.7534680174765
2020-07-17,5.75,"chla",6.85621382126022
2020-07-20,5.75,"chla",5.68245178871574
2020-07-23,5.75,"chla",2.38431102316864
2020-07-27,5.75,"chla",2.46278348973181
2020-07-30,5.75,"chla",1.24245297101271
2020-08-03,5.75,"chla",0.486562741344376
2020-08-06,5.75,"chla",1.0391117491333
2020-08-10,5.75,"chla",0.174335238120064
2020-08-17,5.75,"chla",0.753341628518613
2020-08-24,5.75,"chla",-0.190064939200935
2020-09-02,5.75,"chla",-0.190332455683309
2020-09-03,5.75,"chla",-0.190332455683309
2020-09-09,5.75,"chla",-0.190332455683309
2020-09-11,5.75,"chla",-0.190332455683309
2020-09-15,5.75,"chla",-0.190332455683309
2020-09-21,5.75,"chla",-0.190332455683309
2020-09-25,5.75,"chla",-0.190332455683309
2020-09-30,5.75,"chla",-0.190332455683309
2020-10-04,5.75,"chla",-0.190332455683309
2020-10-06,5.75,"chla",-0.190332455683309
2020-10-13,5.75,"chla",-0.190332455683309
2020-10-16,5.75,"chla",-0.190332455683309
2020-10-17,5.75,"chla",-0.190332455683309
2020-10-19,5.75,"chla",0.639449966681649
2020-10-28,5.75,"chla",1.0604495271739
2020-11-02,5.75,"chla",9.32027104408715
2020-11-04,5.75,"chla",10.9264759746758
2020-11-09,5.75,"chla",8.33561599794661
2020-12-14,5.75,"chla",6.9018254513892
2021-03-22,5.75,"chla",26.5830600701973
2021-03-31,5.75,"chla",33.4523286964324
2021-04-16,5.75,"chla",54.5080400934207
2021-04-26,5.75,"chla",22.0316821161142
2021-05-06,5.75,"chla",19.1105193734637
2021-05-14,5.75,"chla",5.24496488521514
2021-05-24,5.75,"chla",1.3127713210499
2021-05-26,5.75,"chla",2.02867496616209
2021-05-28,5.75,"chla",2.4640487524597
2021-05-31,5.75,"chla",3.8162470388115
2021-06-02,5.75,"chla",1.94498951100265
2021-06-04,5.75,"chla",-0.190332455683309
2021-06-07,5.75,"chla",-0.186343593847905
2021-06-10,5.75,"chla",-0.057471961250016
2021-06-11,5.75,"chla",-0.175970871289825
2021-06-15,5.75,"chla",-0.190332455683309
2021-06-18,5.75,"chla",-0.190332455683309
2021-06-21,5.75,"chla",-0.190332455683309
2021-06-28,5.75,"chla",-0.190332455683309
2021-07-07,5.75,"chla",0.067612881432821
2021-07-12,5.75,"chla",0.145351189607253
2021-07-21,5.75,"chla",2.21115345243173
2021-07-26,5.75,"chla",3.04070189438128
2021-08-02,5.75,"chla",1.26373554983067
2021-12-14,5.75,"chla",24.9984013994861
2022-02-24,5.75,"chla",16.4499596285881
2022-03-17,5.75,"chla",29.1702925691549
2022-03-22,5.75,"chla",25.5990552791507
2022-03-29,5.75,"chla",24.37015515375
2022-04-12,5.75,"chla",18.439292446469
2022-04-19,5.75,"chla",18.8510541876903
2022-05-02,5.75,"chla",34.9618020537754
2022-05-09,5.75,"chla",34.7712917174045
2022-05-12,5.75,"chla",23.3685932597759
2022-05-23,5.75,"chla",66.0518696701164
2022-05-25,5.75,"chla",92.3408530673273
2022-05-31,5.75,"chla",69.455843634858
2022-06-07,5.75,"chla",38.9643537584973
2022-06-13,5.75,"chla",21.8401700387877
2022-06-15,5.75,"chla",17.6658725718709
2022-06-20,5.75,"chla",5.30994265718032
2022-06-27,5.75,"chla",0.970280372084691
2022-06-30,5.75,"chla",0.670891686581771
2022-07-01,5.75,"chla",0.64553002367075
2022-07-05,5.75,"chla",0.514543751319677
2022-07-11,5.75,"chla",0.419872176174394
2022-07-18,5.75,"chla",0.742393484168686
2022-07-25,5.75,"chla",1.20458022456428
2022-08-01,5.75,"chla",1.50313753611021
2022-08-08,5.75,"chla",2.79120460618013
2022-08-18,5.75,"chla",3.30561669639779
2022-08-22,5.75,"chla",2.72006852822874
2022-08-29,5.75,"chla",3.9187207135877
2022-09-05,5.75,"chla",3.68077201496984
2022-09-13,5.75,"chla",3.75912826850966
2022-09-19,5.75,"chla",3.69113354321214
2022-09-26,5.75,"chla",4.03730617650691
2022-10-03,5.75,"chla",10.2553900010305
2022-10-11,5.75,"chla",11.1242588702869
2022-10-17,5.75,"chla",4.71671768723896
2022-10-24,5.75,"chla",10.3985779087014
2022-11-01,5.75,"chla",10.8975649093303
2022-11-08,5.75,"chla",6.2584104818911
2022-11-16,5.75,"chla",13.7387390549479
2022-11-28,5.75,"chla",20.2217250444761
2022-12-12,5.75,"chla",7.04171927534672
2018-04-20,6,"chla",10.6845345634173
2018-04-23,6,"chla",15.2373815191254
2018-04-30,6,"chla",13.8529042204349
2018-05-04,6,"chla",7.39314676102591
2018-05-07,6,"chla",1.12526901855367
2018-05-11,6,"chla",0.905329937241539
2018-05-14,6,"chla",1.20726600512145
2018-05-17,6,"chla",1.44586522963921
2018-05-21,6,"chla",1.67572239767937
2018-05-28,6,"chla",3.66796454416205
2018-05-30,6,"chla",3.75910254577097
2018-05-31,6,"chla",3.29670773700019
2018-06-04,6,"chla",2.44855840693888
2018-06-07,6,"chla",3.71317888296336
2018-06-11,6,"chla",5.52028058770278
2018-06-14,6,"chla",2.45406797258778
2018-06-18,6,"chla",3.38065395684673
2018-06-21,6,"chla",2.53552116821074
2018-06-25,6,"chla",2.38542567517853
2018-06-28,6,"chla",1.32142719410395
2018-07-02,6,"chla",2.78653151207199
2018-07-05,6,"chla",2.79489511765289
2018-07-09,6,"chla",3.06286303409131
2018-07-16,6,"chla",1.9907442871421
2018-07-19,6,"chla",1.99750650933545
2018-07-23,6,"chla",1.06111775542428
2018-07-26,6,"chla",0.452970374293166
2018-08-02,6,"chla",0.816944268672433
2018-08-06,6,"chla",2.60047379858058
2018-08-09,6,"chla",1.59487158723422
2018-08-10,6,"chla",1.74216320022697
2018-08-14,6,"chla",1.47228248227368
2018-08-16,6,"chla",1.83136391175414
2018-08-20,6,"chla",1.66559100708944
2018-08-24,6,"chla",2.27968862744003
2018-08-27,6,"chla",1.52970935382339
2018-09-03,6,"chla",1.99794158318447
2018-09-10,6,"chla",1.37019738757315
2018-09-12,6,"chla",1.37681760422636
2018-09-17,6,"chla",6.665594816635
2018-09-21,6,"chla",7.0516427181948
2018-09-24,6,"chla",6.96620553574236
2018-10-01,6,"chla",6.72608326570521
2018-10-05,6,"chla",7.48409617252205
2018-10-08,6,"chla",7.36388714576621
2018-10-15,6,"chla",2.08260647478411
2018-10-19,6,"chla",3.54010382542719
2018-10-22,6,"chla",4.70791460299241
2018-10-29,6,"chla",4.36144562989056
2018-11-02,6,"chla",2.03290785716966
2018-11-07,6,"chla",1.522468049825
2018-11-13,6,"chla",3.88776125401292
2018-11-19,6,"chla",4.34332032663635
2018-12-06,6,"chla",8.56423829545183
2018-12-17,6,"chla",9.75483285548001
2019-02-08,6,"chla",9.26343251494614
2019-06-03,6,"chla",5.21623645230416
2019-06-06,6,"chla",4.52326743095352
2019-06-10,6,"chla",3.29038481883427
2019-06-13,6,"chla",4.03588656342764
2019-06-17,6,"chla",2.4078842243112
2019-06-20,6,"chla",1.31616930212806
2019-06-24,6,"chla",1.23029153092582
2019-06-27,6,"chla",1.40427559611713
2019-07-01,6,"chla",1.78299173003146
2019-07-03,6,"chla",2.54205414364073
2019-07-08,6,"chla",1.714700716892
2019-07-15,6,"chla",3.9731157316705
2019-07-18,6,"chla",3.44774308434075
2019-07-22,6,"chla",1.84183249478449
2019-07-29,6,"chla",2.70936786893377
2019-08-01,6,"chla",2.27507200829136
2019-08-05,6,"chla",2.22539246837478
2019-08-08,6,"chla",2.16724571740201
2019-08-12,6,"chla",2.09448123419617
2019-08-14,6,"chla",2.11991984890529
2019-08-15,6,"chla",1.88639693541593
2019-08-19,6,"chla",1.77383872218099
2019-08-22,6,"chla",1.23814982759557
2019-08-28,6,"chla",3.85879423490581
2019-09-02,6,"chla",3.88687882117175
2019-09-04,6,"chla",1.2021226822758
2019-09-11,6,"chla",1.72082758743971
2019-09-20,6,"chla",1.19619175366932
2019-09-27,6,"chla",0.47309127211278
2019-10-02,6,"chla",0.406294867776924
2019-10-04,6,"chla",0.403716266389331
2019-10-11,6,"chla",0.381786573794688
2019-10-22,6,"chla",1.4381055368011
2019-10-23,6,"chla",0.704979505021169
2019-10-25,6,"chla",2.01792490751668
2019-10-28,6,"chla",1.35825842797467
2019-10-30,6,"chla",1.45436312424797
2019-11-04,6,"chla",5.14812614789963
2019-11-08,6,"chla",6.45730674192831
2019-11-20,6,"chla",7.74179876320047
2019-12-06,6,"chla",7.99848082803872
2020-06-18,6,"chla",-0.188596783267904
2020-06-22,6,"chla",1.81047851780876
2020-06-25,6,"chla",8.70735961352215
2020-06-28,6,"chla",4.45621059898297
2020-06-29,6,"chla",1.56838817263558
2020-07-02,6,"chla",3.95762862550951
2020-07-06,6,"chla",3.23122024255228
2020-07-09,6,"chla",5.4290761425231
2020-07-13,6,"chla",5.67252962702078
2020-07-17,6,"chla",6.84538287796409
2020-07-20,6,"chla",5.61355556861956
2020-07-23,6,"chla",3.59640269298571
2020-07-27,6,"chla",2.95093677249788
2020-07-30,6,"chla",1.59562379376843
2020-08-03,6,"chla",0.52136340643015
2020-08-06,6,"chla",1.18173323609483
2020-08-10,6,"chla",0.145764849353147
2020-08-17,6,"chla",1.17008243291488
2020-08-24,6,"chla",-0.103860229760246
2020-09-02,6,"chla",-0.190332455683309
2020-09-03,6,"chla",-0.190332455683309
2020-09-09,6,"chla",-0.190332455683309
2020-09-11,6,"chla",-0.190332455683309
2020-09-15,6,"chla",-0.190332455683309
2020-09-21,6,"chla",-0.190332455683309
2020-09-25,6,"chla",-0.182262015566517
2020-09-30,6,"chla",-0.190332455683309
2020-10-04,6,"chla",-0.190332455683309
2020-10-06,6,"chla",-0.190332455683309
2020-10-13,6,"chla",-0.190332455683309
2020-10-16,6,"chla",-0.190332455683309
2020-10-17,6,"chla",-0.190332455683309
2020-10-19,6,"chla",-0.0641482749033274
2020-10-28,6,"chla",0.716655426158907
2020-11-02,6,"chla",9.5967147044065
2020-11-04,6,"chla",10.8016225645454
2020-11-09,6,"chla",8.31352199029073
2020-12-14,6,"chla",6.81473154005203
2021-03-22,6,"chla",26.7789390019091
2021-03-31,6,"chla",33.1239179544508
2021-04-16,6,"chla",52.6924703133017
2021-04-26,6,"chla",17.3252813614813
2021-05-06,6,"chla",16.3165692706667
2021-05-14,6,"chla",4.73337818144606
2021-05-24,6,"chla",2.85172007711725
2021-05-26,6,"chla",2.20519802597887
2021-05-28,6,"chla",0.204912531291461
2021-05-31,6,"chla",2.08120294212832
2021-06-02,6,"chla",-0.0907806553757104
2021-06-04,6,"chla",-0.190332455683309
2021-06-07,6,"chla",-0.190332455683309
2021-06-10,6,"chla",-0.190332455683309
2021-06-11,6,"chla",-0.190332455683309
2021-06-15,6,"chla",-0.190332455683309
2021-06-18,6,"chla",-0.190332455683309
2021-06-21,6,"chla",-0.190332455683309
2021-06-28,6,"chla",-0.190332455683309
2021-07-07,6,"chla",0.0123627251926897
2021-07-12,6,"chla",0.0835746982144945
2021-07-21,6,"chla",1.82052365556459
2021-07-26,6,"chla",2.61402053600749
2021-08-02,6,"chla",1.20486667814532
2021-12-14,6,"chla",24.7295179001662
2022-02-24,6,"chla",16.4976323396352
2022-03-17,6,"chla",28.2631093785312
2022-03-22,6,"chla",23.5343853612252
2022-03-29,6,"chla",22.6350826906022
2022-04-12,6,"chla",17.6642749039901
2022-04-19,6,"chla",17.5753772660651
2022-05-02,6,"chla",24.6920509179435
2022-05-09,6,"chla",24.7262363115704
2022-05-12,6,"chla",18.3944816663824
2022-05-23,6,"chla",63.7107014306876
2022-05-25,6,"chla",74.7660980040128
2022-05-31,6,"chla",67.9433892265155
2022-06-07,6,"chla",41.6447728464855
2022-06-13,6,"chla",24.194630901752
2022-06-15,6,"chla",18.6700105504901
2022-06-20,6,"chla",5.59394515240661
2022-06-27,6,"chla",1.01778741236276
2022-06-30,6,"chla",0.64008886494732
2022-07-01,6,"chla",0.624718693719319
2022-07-05,6,"chla",0.489056518592945
2022-07-11,6,"chla",0.436462092218437
2022-07-18,6,"chla",0.697245269465215
2022-07-25,6,"chla",1.29028210209829
2022-08-01,6,"chla",1.53887055484248
2022-08-08,6,"chla",2.82007294916539
2022-08-18,6,"chla",3.29750922487397
2022-08-22,6,"chla",2.71205711357237
2022-08-29,6,"chla",3.92938707589776
2022-09-05,6,"chla",3.67028192907493
2022-09-13,6,"chla",3.8322852156619
2022-09-19,6,"chla",3.61304259967458
2022-09-26,6,"chla",4.07810666223571
2022-10-03,6,"chla",6.27827688733058
2022-10-11,6,"chla",10.3361755477928
2022-10-17,6,"chla",3.8826219120673
2022-10-24,6,"chla",10.7308050068502
2022-11-01,6,"chla",10.7507220782901
2022-11-08,6,"chla",6.49810785180349
2022-11-16,6,"chla",13.9535472748379
2022-11-28,6,"chla",20.9608249385023
2022-12-12,6,"chla",7.22446565960166
2018-04-20,6.25,"chla",9.33824548084572
2018-04-23,6.25,"chla",14.5181832548661
2018-04-30,6.25,"chla",14.3909878117371
2018-05-04,6.25,"chla",9.39929744843205
2018-05-07,6.25,"chla",1.0747084033849
2018-05-11,6.25,"chla",0.911470656496043
2018-05-14,6.25,"chla",1.36721441455851
2018-05-17,6.25,"chla",1.48246297063071
2018-05-21,6.25,"chla",1.80839783405696
2018-05-28,6.25,"chla",3.61505073558805
2018-05-30,6.25,"chla",3.78152934421003
2018-05-31,6.25,"chla",3.30023071289813
2018-06-04,6.25,"chla",2.55522264248561
2018-06-07,6.25,"chla",3.64954817679859
2018-06-11,6.25,"chla",5.52930926898292
2018-06-14,6.25,"chla",2.76963608978869
2018-06-18,6.25,"chla",3.41593834699179
2018-06-21,6.25,"chla",2.48198381292445
2018-06-25,6.25,"chla",2.39828392661573
2018-06-28,6.25,"chla",1.24924061509401
2018-07-02,6.25,"chla",3.12319357412679
2018-07-05,6.25,"chla",3.08497339520978
2018-07-09,6.25,"chla",3.30031177849885
2018-07-16,6.25,"chla",1.99819244903384
2018-07-19,6.25,"chla",2.07319138080721
2018-07-23,6.25,"chla",0.886477118474206
2018-07-26,6.25,"chla",0.547388830544536
2018-08-02,6.25,"chla",0.7568839602973
2018-08-06,6.25,"chla",2.53702380486254
2018-08-09,6.25,"chla",1.58128575621508
2018-08-10,6.25,"chla",1.87748799336431
2018-08-14,6.25,"chla",1.52231957056296
2018-08-16,6.25,"chla",2.04182011923988
2018-08-20,6.25,"chla",2.1140991095703
2018-08-24,6.25,"chla",2.18634448341153
2018-08-27,6.25,"chla",1.25618185715562
2018-09-03,6.25,"chla",1.74863656272654
2018-09-10,6.25,"chla",1.2947433806583
2018-09-12,6.25,"chla",1.34247966336158
2018-09-17,6.25,"chla",6.76236312445685
2018-09-21,6.25,"chla",7.07722094186183
2018-09-24,6.25,"chla",6.66007871822706
2018-10-01,6.25,"chla",7.04838489436589
2018-10-05,6.25,"chla",7.40294950620181
2018-10-08,6.25,"chla",7.63285267575349
2018-10-15,6.25,"chla",3.0245329381011
2018-10-19,6.25,"chla",3.3091621154574
2018-10-22,6.25,"chla",4.53386000278087
2018-10-29,6.25,"chla",4.41741602281401
2018-11-02,6.25,"chla",1.99453410397573
2018-11-07,6.25,"chla",1.42988693539304
2018-11-13,6.25,"chla",3.87720320460744
2018-11-19,6.25,"chla",4.39256655246302
2018-12-06,6.25,"chla",8.20611820444166
2018-12-17,6.25,"chla",8.60907233703153
2019-02-08,6.25,"chla",9.35942896874877
2019-06-03,6.25,"chla",4.51176016893139
2019-06-06,6.25,"chla",4.39505291877552
2019-06-10,6.25,"chla",3.24010883678555
2019-06-13,6.25,"chla",3.67691553757483
2019-06-17,6.25,"chla",2.69414915349202
2019-06-20,6.25,"chla",1.4228237802347
